region	group1	group2	group3	group4
SAS	0.402982	0.591285	0.005724	1e-05
SAS	0.431736	0.558593	0.009661	1e-05
SAS	0.400296	0.586815	0.01288	1e-05
SAS	0.420076	0.572984	0.00693	1e-05
SAS	0.429673	0.562177	0.00814	1e-05
SAS	0.410245	0.574184	0.015561	1e-05
SAS	0.410037	0.581111	0.008842	1e-05
SAS	0.33626	0.650824	0.012906	1e-05
SAS	0.338913	0.647593	0.013484	1e-05
SAS	0.365208	0.618758	0.016024	1e-05
SAS	0.354484	0.629017	0.01649	1e-05
SAS	0.36656	0.616408	0.017023	1e-05
SAS	0.34685	0.639969	0.013171	1e-05
SAS	0.351733	0.629989	0.018269	1e-05
SAS	0.345689	0.641669	0.012632	1e-05
SAS	0.338605	0.646364	0.015021	1e-05
SAS	0.342337	0.645079	0.012574	1e-05
SAS	0.423253	0.561796	0.01494	1e-05
SAS	0.355267	0.635293	0.00943	1e-05
SAS	0.374847	0.606473	0.018669	1e-05
SAS	0.357147	0.633499	0.009345	1e-05
SAS	0.315228	0.672083	0.012679	1e-05
SAS	0.324199	0.664396	0.011395	1e-05
SAS	0.324198	0.665189	0.010603	1e-05
SAS	0.338364	0.647744	0.013882	1e-05
SAS	0.394069	0.589452	0.016469	1e-05
SAS	0.314427	0.677699	0.007863	1e-05
SAS	0.32612	0.658785	0.015085	1e-05
SAS	0.319363	0.667637	0.01299	1e-05
SAS	0.325282	0.663636	0.011071	1e-05
SAS	0.324164	0.66237	0.013456	1e-05
SAS	0.346449	0.63627	0.017271	1e-05
SAS	0.282613	0.709964	0.007412	1e-05
SAS	0.315075	0.670075	0.01484	1e-05
SAS	0.347963	0.636883	0.015144	1e-05
SAS	0.337285	0.645881	0.016824	1e-05
SAS	0.338494	0.646528	0.014968	1e-05
SAS	0.343954	0.643932	0.012104	1e-05
SAS	0.284748	0.709718	0.005524	1e-05
SAS	0.349531	0.632761	0.017699	1e-05
SAS	0.343754	0.633599	0.022637	1e-05
SAS	0.337117	0.649041	0.013832	1e-05
SAS	0.358943	0.623431	0.017616	1e-05
SAS	0.327923	0.657597	0.014471	1e-05
SAS	0.343469	0.638374	0.018148	1e-05
SAS	0.344379	0.644592	0.01102	1e-05
SAS	0.343783	0.64287	0.013337	1e-05
SAS	0.386394	0.602911	0.010685	1e-05
SAS	0.412359	0.58008	0.00755	1e-05
SAS	0.413127	0.581559	0.005304	1e-05
SAS	0.411709	0.579585	0.008696	1e-05
SAS	0.39256	0.597085	0.010345	1e-05
SAS	0.419292	0.575966	0.004731	1e-05
SAS	0.38218	0.611457	0.006353	1e-05
SAS	0.40648	0.587131	0.006379	1e-05
SAS	0.413432	0.580856	0.005702	1e-05
SAS	0.420162	0.572773	0.007054	1e-05
SAS	0.417285	0.57574	0.006965	1e-05
SAS	0.334626	0.655607	0.009757	1e-05
SAS	0.401174	0.594572	0.004243	1e-05
SAS	0.415562	0.575728	0.0087	1e-05
SAS	0.414132	0.576364	0.009494	1e-05
SAS	0.42728	0.562368	0.010342	1e-05
SAS	0.404305	0.584765	0.01092	1e-05
SAS	0.403838	0.586887	0.009265	1e-05
SAS	0.425373	0.566381	0.008236	1e-05
SAS	0.410058	0.580544	0.009388	1e-05
SAS	0.412279	0.580877	0.006833	1e-05
SAS	0.375933	0.609911	0.014146	1e-05
SAS	0.387556	0.596507	0.015927	1e-05
SAS	0.347824	0.642948	0.009219	1e-05
SAS	0.3335	0.648405	0.018085	1e-05
SAS	0.329938	0.65361	0.016443	1e-05
SAS	0.361474	0.618396	0.02012	1e-05
SAS	0.344136	0.644864	0.01099	1e-05
SAS	0.356885	0.628792	0.014314	1e-05
SAS	0.334576	0.646307	0.019108	1e-05
SAS	0.331754	0.65312	0.015116	1e-05
SAS	0.332818	0.649915	0.017257	1e-05
SAS	0.353188	0.634786	0.012015	1e-05
SAS	0.358774	0.627641	0.013576	1e-05
SAS	0.376081	0.607285	0.016623	1e-05
SAS	0.319188	0.668085	0.012717	1e-05
SAS	0.325282	0.659833	0.014874	1e-05
SAS	0.325631	0.661691	0.012668	1e-05
SAS	0.3187	0.668191	0.013099	1e-05
SAS	0.323385	0.665035	0.01157	1e-05
SAS	0.329692	0.655527	0.014771	1e-05
SAS	0.342672	0.643271	0.014047	1e-05
SAS	0.40376	0.57765	0.01858	1e-05
SAS	0.374498	0.611406	0.014086	1e-05
SAS	0.378635	0.605678	0.015677	1e-05
SAS	0.335902	0.648616	0.015472	1e-05
SAS	0.342716	0.64468	0.012594	1e-05
SAS	0.359337	0.626838	0.013815	1e-05
SAS	0.341336	0.646523	0.012132	1e-05
SAS	0.356779	0.629075	0.014136	1e-05
SAS	0.340498	0.643197	0.016295	1e-05
SAS	0.35369	0.633735	0.012565	1e-05
SAS	0.353604	0.639148	0.007238	1e-05
SAS	0.335049	0.652761	0.01218	1e-05
SAS	0.289366	0.707122	0.003502	1e-05
SAS	0.369974	0.610962	0.019054	1e-05
SAS	0.37383	0.61201	0.01415	1e-05
SAS	0.347303	0.637258	0.015429	1e-05
SAS	0.349374	0.636086	0.01453	1e-05
SAS	0.313199	0.674617	0.012174	1e-05
SAS	0.327414	0.661901	0.010674	1e-05
SAS	0.32733	0.661884	0.010777	1e-05
SAS	0.336975	0.648926	0.014088	1e-05
SAS	0.371036	0.618993	0.009961	1e-05
SAS	0.356688	0.632412	0.010889	1e-05
SAS	0.36425	0.626273	0.009468	1e-05
SAS	0.344501	0.641609	0.013879	1e-05
SAS	0.360798	0.621608	0.017584	1e-05
SAS	0.340072	0.644436	0.015481	1e-05
SAS	0.351323	0.633441	0.015226	1e-05
SAS	0.354934	0.6267	0.018356	1e-05
SAS	0.341043	0.644437	0.01451	1e-05
SAS	0.354916	0.628317	0.016758	1e-05
SAS	0.368498	0.621999	0.009493	1e-05
SAS	0.344507	0.647202	0.008281	1e-05
SAS	0.318069	0.667969	0.013952	1e-05
SAS	0.288944	0.702032	0.009014	1e-05
SAS	0.399237	0.583052	0.017701	1e-05
SAS	0.392446	0.587927	0.019618	1e-05
SAS	0.356523	0.6309	0.012566	1e-05
SAS	0.347104	0.641971	0.010915	1e-05
SAS	0.342092	0.645491	0.012407	1e-05
SAS	0.345212	0.642267	0.012512	1e-05
SAS	0.296391	0.693445	0.010153	1e-05
SAS	0.330053	0.660979	0.008958	1e-05
SAS	0.330622	0.656392	0.012975	1e-05
SAS	0.352265	0.638133	0.009592	1e-05
SAS	0.35414	0.637894	0.007956	1e-05
SAS	0.333996	0.652445	0.013549	1e-05
SAS	0.345188	0.642532	0.01227	1e-05
SAS	0.360919	0.6211	0.017971	1e-05
SAS	0.333559	0.653861	0.012569	1e-05
SAS	0.34062	0.643576	0.015794	1e-05
SAS	0.336954	0.649919	0.013117	1e-05
SAS	0.36036	0.626897	0.012733	1e-05
SAS	0.4151	0.575571	0.009318	1e-05
SAS	0.409535	0.585912	0.004543	1e-05
SAS	0.404362	0.588841	0.006787	1e-05
SAS	0.399501	0.59281	0.007679	1e-05
SAS	0.447111	0.547046	0.005833	1e-05
SAS	0.411436	0.582779	0.005775	1e-05
SAS	0.360742	0.632523	0.006725	1e-05
SAS	0.417505	0.573154	0.009331	1e-05
SAS	0.396363	0.593764	0.009862	1e-05
SAS	0.403555	0.585367	0.011068	1e-05
SAS	0.414452	0.579898	0.00564	1e-05
SAS	0.414832	0.577712	0.007446	1e-05
SAS	0.406499	0.580855	0.012636	1e-05
SAS	0.41826	0.572478	0.009253	1e-05
SAS	0.402327	0.590386	0.007277	1e-05
SAS	0.414038	0.577399	0.008553	1e-05
SAS	0.401726	0.591947	0.006316	1e-05
SAS	0.432888	0.558992	0.00811	1e-05
SAS	0.440824	0.552613	0.006553	1e-05
SAS	0.395667	0.590742	0.013581	1e-05
SAS	0.407148	0.579667	0.013175	1e-05
SAS	0.405477	0.582602	0.011911	1e-05
SAS	0.402015	0.588281	0.009694	1e-05
SAS	0.410182	0.579656	0.010152	1e-05
SAS	0.415569	0.57928	0.00514	1e-05
SAS	0.397245	0.594178	0.008567	1e-05
SAS	0.421454	0.571896	0.00664	1e-05
SAS	0.41232	0.581306	0.006363	1e-05
SAS	0.373847	0.61626	0.009883	1e-05
SAS	0.383277	0.610725	0.005988	1e-05
SAS	0.413684	0.579781	0.006525	1e-05
SAS	0.410704	0.578035	0.011251	1e-05
SAS	0.413259	0.580516	0.006215	1e-05
SAS	0.407407	0.585097	0.007486	1e-05
SAS	0.388905	0.602676	0.00841	1e-05
SAS	0.419422	0.574188	0.00638	1e-05
SAS	0.318385	0.669652	0.011953	1e-05
SAS	0.3128	0.671242	0.015948	1e-05
SAS	0.340767	0.648399	0.010824	1e-05
SAS	0.313155	0.671368	0.015468	1e-05
SAS	0.335649	0.647645	0.016697	1e-05
SAS	0.356997	0.627466	0.015526	1e-05
SAS	0.307978	0.677934	0.014078	1e-05
SAS	0.317948	0.670186	0.011856	1e-05
SAS	0.299904	0.689776	0.01031	1e-05
SAS	0.339806	0.646867	0.013317	1e-05
SAS	0.328041	0.655979	0.01597	1e-05
SAS	0.347278	0.634914	0.017798	1e-05
SAS	0.319961	0.669676	0.010353	1e-05
SAS	0.395071	0.591656	0.013263	1e-05
SAS	0.355546	0.630832	0.013613	1e-05
SAS	0.332998	0.652029	0.014964	1e-05
SAS	0.351519	0.638833	0.009638	1e-05
SAS	0.350119	0.634842	0.015029	1e-05
EUR	1e-05	0.999387	1e-05	0.000593
EUR	1e-05	0.997262	1e-05	0.002718
EUR	1e-05	0.999714	1e-05	0.000266
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.999383	1e-05	0.000597
EUR	1e-05	0.999429	1e-05	0.000551
EUR	1e-05	0.993864	1e-05	0.006116
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	0.000592	0.999388	1e-05	1e-05
EUR	1e-05	0.999587	1e-05	0.000393
EUR	1e-05	0.999322	1e-05	0.000658
EUR	1e-05	0.997927	1e-05	0.002053
EUR	1e-05	0.998263	1e-05	0.001717
EUR	1e-05	0.996615	1e-05	0.003365
EUR	1e-05	0.997623	1e-05	0.002357
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1.2e-05	0.996264	1e-05	0.003714
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.995928	1e-05	0.004052
EUR	0.000976	0.995374	1e-05	0.00364
EUR	1e-05	0.998639	1e-05	0.001341
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.999606	1e-05	0.000374
EUR	0.003694	0.986393	1e-05	0.009903
EUR	1e-05	0.996253	1e-05	0.003727
EUR	1e-05	0.996187	1e-05	0.003793
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.996365	1e-05	0.003615
EUR	1e-05	0.99997	1e-05	1e-05
EUR	0.00355	0.990365	0.000699	0.005386
EUR	1e-05	0.995753	1e-05	0.004227
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.995555	0.001685	0.002749
EUR	1e-05	0.997639	1e-05	0.002341
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.993678	0.004579	0.001733
EUR	1e-05	0.994632	1e-05	0.005348
EUR	1e-05	0.99997	1e-05	1e-05
EUR	0.001565	0.99029	1e-05	0.008134
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1.6e-05	0.997761	1e-05	0.002213
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.998144	1e-05	0.001836
EUR	1e-05	0.993943	1e-05	0.006037
EUR	0.005891	0.990437	0.001752	0.00192
EUR	1e-05	0.997393	1e-05	0.002587
EUR	1e-05	0.995521	1e-05	0.004459
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.998485	1e-05	0.001495
EUR	1e-05	0.997632	1e-05	0.002348
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.999873	1e-05	0.000107
EUR	1e-05	0.99997	1e-05	1e-05
EUR	0.001605	0.994734	1e-05	0.003651
EUR	1.2e-05	0.995898	1e-05	0.004079
EUR	1e-05	0.993685	1e-05	0.006295
EUR	0.001074	0.993114	1e-05	0.005803
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.999418	0.000562	1e-05
EUR	1e-05	0.996401	0.000731	0.002859
EUR	1e-05	0.998207	1e-05	0.001773
EUR	1e-05	0.993035	1e-05	0.006945
EUR	1e-05	0.997606	1e-05	0.002374
EUR	0.002801	0.991288	0.003857	0.002055
EUR	0.013521	0.979355	1e-05	0.007114
EUR	1e-05	0.99816	1e-05	0.00182
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.995346	0.004634	1e-05
EUR	1e-05	0.998089	1e-05	0.001891
EUR	1e-05	0.989459	0.005098	0.005432
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.982698	1e-05	0.017282
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.999316	1e-05	0.000664
EUR	1e-05	0.997723	1e-05	0.002257
EUR	1e-05	0.98852	1e-05	0.01146
EUR	1e-05	0.997234	1e-05	0.002746
EUR	1e-05	0.997983	1e-05	0.001997
EUR	1e-05	0.997169	1e-05	0.002811
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.998483	1e-05	0.001497
EUR	1e-05	0.99997	1e-05	1e-05
EUR	0.00421	0.995132	1e-05	0.000648
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.995984	1e-05	0.003996
EUR	1e-05	0.997874	1e-05	0.002106
EUR	0.004599	0.992911	1e-05	0.002479
EUR	1e-05	0.996859	1e-05	0.003121
EUR	1e-05	0.999386	1e-05	0.000594
EUR	1e-05	0.998406	1e-05	0.001574
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.991417	1e-05	0.008563
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.998288	1e-05	0.001692
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.998814	1e-05	0.001166
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99884	1e-05	0.00114
EUR	1e-05	0.996927	1e-05	0.003053
EUR	1e-05	0.995789	1e-05	0.004191
EUR	1e-05	0.998298	1e-05	0.001682
EUR	1e-05	0.994832	1e-05	0.005148
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.995004	1e-05	0.004976
EUR	0.004832	0.988929	0.002766	0.003472
EUR	0.003395	0.993618	1e-05	0.002977
EUR	1.3e-05	0.999344	1e-05	0.000633
EUR	1e-05	0.99523	1e-05	0.00475
EUR	1e-05	0.99997	1e-05	1e-05
EUR	1e-05	0.99614	1e-05	0.00384
EUR	1e-05	0.994964	1e-05	0.005016
EUR	1e-05	0.999684	1e-05	0.000296
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
EAS	0.993624	1e-05	1e-05	0.006356
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.966503	0.015607	1e-05	0.01788
EAS	0.978071	0.006556	1e-05	0.015363
EAS	0.97326	0.012135	1e-05	0.014596
EAS	0.995363	1e-05	1e-05	0.004617
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.983533	0.001945	1e-05	0.014512
EAS	0.968043	0.017257	1e-05	0.01469
EAS	0.992482	0.001927	1e-05	0.005582
EAS	0.980835	0.00964	1e-05	0.009515
EAS	0.969354	0.011655	1e-05	0.018981
EAS	0.97236	0.010268	1e-05	0.017362
EAS	0.976573	0.008806	1e-05	0.01461
EAS	0.975951	0.004433	1e-05	0.019607
EAS	0.999922	1e-05	1e-05	5.8e-05
EAS	0.981623	0.009713	1e-05	0.008654
EAS	0.995893	1e-05	1e-05	0.004087
EAS	0.991613	1e-05	1e-05	0.008367
EAS	0.973005	0.010107	1e-05	0.016879
EAS	0.97787	0.00718	1e-05	0.01494
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.993445	1e-05	1e-05	0.006535
EAS	0.961589	0.014151	1e-05	0.02425
EAS	0.988647	0.004512	1e-05	0.006832
EAS	0.980318	1e-05	1e-05	0.019662
EAS	0.979793	0.00457	1e-05	0.015628
EAS	0.989287	0.003627	1e-05	0.007077
EAS	0.99807	1e-05	1e-05	0.00191
EAS	0.966304	0.015667	1e-05	0.018018
EAS	0.972259	0.008435	1e-05	0.019297
EAS	0.973716	0.005601	1e-05	0.020674
EAS	0.969157	0.012829	1e-05	0.018004
EAS	0.997396	1e-05	1e-05	0.002584
EAS	0.988136	1e-05	1e-05	0.011844
EAS	0.986355	1e-05	1e-05	0.013625
EAS	0.997201	1e-05	1e-05	0.002779
EAS	0.993549	1e-05	1e-05	0.006431
EAS	0.986727	1e-05	1e-05	0.013253
EAS	0.995028	0.001637	1e-05	0.003325
EAS	0.991895	1e-05	1e-05	0.008085
EAS	0.993396	1e-05	1e-05	0.006584
EAS	0.980017	0.003333	1e-05	0.016639
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.99791	1e-05	1e-05	0.00207
EAS	0.9844	0.007295	1e-05	0.008295
EAS	0.988042	0.001808	1e-05	0.010141
EAS	0.991156	1e-05	1e-05	0.008824
EAS	0.989278	1e-05	1e-05	0.010702
EAS	0.971932	0.009459	1e-05	0.0186
EAS	0.971796	0.005495	1e-05	0.022699
EAS	0.973692	0.009128	1e-05	0.01717
EAS	0.99757	1e-05	1e-05	0.00241
EAS	0.976428	0.012619	1e-05	0.010943
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.964645	0.012337	1e-05	0.023008
EAS	0.966627	0.008606	1e-05	0.024757
EAS	0.990579	1e-05	1e-05	0.009401
EAS	0.981092	1e-05	1e-05	0.018888
EAS	0.980204	0.001313	1e-05	0.018473
EAS	0.9706	0.005336	1e-05	0.024054
EAS	0.995428	1e-05	1e-05	0.004552
EAS	0.983128	0.00389	1e-05	0.012972
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.967265	0.014038	1e-05	0.018688
EAS	0.976901	0.009028	1e-05	0.014061
EAS	0.973074	0.011683	1e-05	0.015233
EAS	0.982788	0.001025	1e-05	0.016177
EAS	0.993187	1e-05	1e-05	0.006793
EAS	0.968201	0.013421	1e-05	0.018368
EAS	0.993732	1e-05	1e-05	0.006248
EAS	0.981521	1e-05	1e-05	0.018459
EAS	0.960639	0.019241	1e-05	0.02011
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.997887	1e-05	1e-05	0.002093
EAS	0.998452	1e-05	1e-05	0.001528
EAS	0.995864	1e-05	1e-05	0.004116
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.987735	1.1e-05	1e-05	0.012244
EAS	0.995898	1e-05	1e-05	0.004082
EAS	0.977398	0.006045	1e-05	0.016547
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.995579	1e-05	1e-05	0.004401
EAS	0.998999	1e-05	1e-05	0.000981
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.982525	0.004838	1e-05	0.012627
EAS	0.988435	1e-05	1e-05	0.011545
EAS	0.94771	0.028263	1e-05	0.024017
EAS	0.97189	0.009337	1e-05	0.018763
EAS	0.996268	1e-05	1e-05	0.003712
EAS	0.996873	1e-05	1e-05	0.003107
EAS	0.983736	0.004948	1e-05	0.011306
EAS	0.956454	0.025596	1e-05	0.01794
EAS	0.960841	0.021485	1e-05	0.017664
EAS	0.99997	1e-05	1e-05	1e-05
EAS	0.981938	0.006696	1e-05	0.011356
EAS	0.994714	1.2e-05	1e-05	0.005264
EAS	0.999277	1e-05	1e-05	0.000703
EAS	0.98459	1e-05	1e-05	0.01539
EAS	0.974814	0.010456	1e-05	0.01472
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	0.004106	0.995874	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1.8e-05	0.999962	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
EAS	0.983348	1e-05	1e-05	0.016632
EAS	0.98014	1e-05	1e-05	0.01984
EAS	0.985987	1e-05	1e-05	0.013993
EAS	0.987919	1e-05	1e-05	0.012061
EAS	0.989997	1e-05	1e-05	0.009983
EAS	0.985619	1e-05	1e-05	0.014361
EAS	0.978591	1e-05	1e-05	0.021389
EAS	0.979968	1e-05	1e-05	0.020012
EAS	0.979939	1e-05	1e-05	0.020041
EAS	0.980821	1e-05	1e-05	0.019159
EAS	0.977193	1e-05	1e-05	0.022787
EAS	0.983831	1e-05	1e-05	0.016149
EAS	0.982895	1e-05	1e-05	0.017085
EAS	0.980499	1e-05	1e-05	0.019481
EAS	0.983391	1e-05	1e-05	0.016589
EAS	0.990298	1e-05	1e-05	0.009682
EAS	0.983892	1e-05	1e-05	0.016088
EAS	0.982043	1e-05	1e-05	0.017937
EAS	0.984578	1e-05	1e-05	0.015402
EAS	0.987032	1e-05	1e-05	0.012948
EAS	0.978979	1e-05	1e-05	0.021001
EAS	0.982977	1e-05	1e-05	0.017003
EAS	0.987132	1e-05	1e-05	0.012848
EAS	0.980179	1e-05	1e-05	0.019801
EAS	0.982329	1e-05	1e-05	0.017651
EAS	0.980989	1e-05	1e-05	0.018991
EAS	0.977409	1e-05	1e-05	0.022571
EAS	0.980856	1e-05	1e-05	0.019124
EAS	0.982673	1e-05	1e-05	0.017307
EAS	0.982745	1e-05	1e-05	0.017235
EAS	0.982894	1e-05	1e-05	0.017086
EAS	0.973215	1e-05	1e-05	0.026765
EAS	0.980924	1e-05	1e-05	0.019056
EAS	0.984327	1e-05	1e-05	0.015653
EAS	0.986426	1e-05	1e-05	0.013554
EAS	0.988865	1e-05	1e-05	0.011115
EAS	0.975195	1e-05	1e-05	0.024785
EAS	0.979264	1e-05	1e-05	0.020716
EAS	0.985987	1e-05	1e-05	0.013993
EAS	0.982632	1e-05	1e-05	0.017348
EAS	0.982023	1e-05	1e-05	0.017957
EAS	0.983895	1e-05	1e-05	0.016085
EAS	0.977321	1e-05	1e-05	0.022659
EAS	0.984843	1e-05	1e-05	0.015137
EAS	0.980883	1e-05	1e-05	0.019097
EAS	0.986035	1e-05	1e-05	0.013945
EAS	0.977513	1e-05	1e-05	0.022467
EAS	0.981593	1e-05	1e-05	0.018387
EAS	0.979858	1e-05	1e-05	0.020122
EAS	0.984457	1e-05	1e-05	0.015523
EAS	0.985699	1e-05	1e-05	0.014281
EAS	0.983131	1e-05	1e-05	0.016849
EAS	0.980625	1e-05	1e-05	0.019355
EAS	0.987589	1e-05	1e-05	0.012391
EAS	0.983753	1e-05	1e-05	0.016227
EAS	0.985508	1e-05	1e-05	0.014472
EAS	0.979038	1e-05	1e-05	0.020942
EAS	0.981998	1e-05	1e-05	0.017982
EAS	0.980115	1e-05	1e-05	0.019865
EAS	0.986054	1e-05	1e-05	0.013926
EAS	0.985443	1e-05	1e-05	0.014537
EAS	0.97607	1e-05	1e-05	0.02391
EAS	0.98381	1e-05	1e-05	0.01617
EAS	0.986101	1e-05	1e-05	0.013879
EAS	0.981246	1e-05	1e-05	0.018734
EAS	0.986197	1e-05	1e-05	0.013783
EAS	0.979219	1e-05	1e-05	0.020761
EAS	0.984136	1e-05	1e-05	0.015844
EAS	0.97958	1e-05	1e-05	0.0204
EAS	0.9819	1e-05	1e-05	0.01808
AFR	0.004512	0.027825	0.967653	1e-05
AFR	0.004042	0.038231	0.957717	1e-05
AFR	0.004577	0.042061	0.953352	1e-05
AFR	0.003055	0.026888	0.970047	1e-05
AFR	0.001953	0.038384	0.959653	1e-05
AFR	0.00647	0.029611	0.96391	1e-05
AFR	0.0033	0.042215	0.954475	1e-05
AFR	0.005772	0.050999	0.943219	1e-05
AFR	0.007606	0.02989	0.962494	1e-05
AFR	0.005342	0.048426	0.946222	1e-05
AFR	0.00243	0.03925	0.95831	1e-05
AFR	0.001082	0.034416	0.964493	1e-05
AFR	0.005576	0.041695	0.952718	1e-05
AFR	0.00154	0.034483	0.963967	1e-05
AFR	0.007397	0.039602	0.952992	1e-05
AFR	0.005619	0.057481	0.93689	1e-05
AFR	0.004188	0.039765	0.956037	1e-05
EAS	0.977653	1e-05	1e-05	0.022327
EAS	0.982393	1e-05	1e-05	0.017587
EAS	0.985177	1e-05	1e-05	0.014803
EAS	0.985685	1e-05	1e-05	0.014295
EAS	0.985455	1e-05	1e-05	0.014525
EAS	0.979677	1e-05	1e-05	0.020303
EAS	0.977467	1e-05	1e-05	0.022513
EAS	0.978252	1e-05	1e-05	0.021728
EAS	0.98574	1e-05	1e-05	0.01424
EAS	0.987771	1e-05	1e-05	0.012209
EAS	0.97992	1e-05	1e-05	0.02006
EAS	0.98314	1e-05	1e-05	0.01684
EAS	0.986497	1e-05	1e-05	0.013483
EAS	0.977034	1e-05	1e-05	0.022946
EAS	0.98059	1e-05	1e-05	0.01939
EAS	0.98371	1e-05	1e-05	0.01627
EAS	0.977754	1e-05	1e-05	0.022226
EAS	0.97978	1e-05	1e-05	0.0202
EAS	0.980752	1e-05	1e-05	0.019228
EAS	0.97786	1e-05	1e-05	0.02212
EAS	0.985424	1e-05	1e-05	0.014556
EAS	0.98174	1e-05	1e-05	0.01824
