region	group1	group2	group3	group4	group5	group6
ORI	0.010955	0.041478	0.35316	0.018463	1e-05	0.575933
ORI	0.01877	0.013368	0.223112	0.024426	0.002486	0.717838
ORI	0.003219	0.025628	0.26065	0.007435	0.008876	0.694193
ORI	1e-05	0.022886	0.317092	0.039785	0.012146	0.60808
ORI	0.003015	0.038457	0.415366	0.018186	0.007716	0.517259
ORI	0.007989	0.02601	0.369756	0.028155	0.004223	0.563867
ORI	0.014493	0.026672	0.262355	0.02298	1e-05	0.67349
ORI	1e-05	0.02744	0.635727	0.010803	1e-05	0.32601
ORI	0.019292	0.036368	0.504838	0.013561	1e-05	0.425931
ORI	1e-05	8.9e-05	0.026568	0.002597	0.009272	0.961464
ORI	1e-05	0.040271	0.585209	0.000619	0.001649	0.372241
ORI	0.009812	0.056199	0.399572	0.030919	1e-05	0.503487
ORI	1e-05	0.018566	0.219347	0.021758	1e-05	0.74031
ORI	0.009183	0.021647	0.393728	0.02186	0.005998	0.547583
ORI	0.007065	0.018411	0.692923	0.01315	1e-05	0.26844
ORI	0.002688	0.043821	0.39697	0.02083	1e-05	0.535681
ORI	1e-05	0.016555	0.423298	0.015243	0.005995	0.538899
ORI	0.012477	0.026073	0.639695	0.01831	0.000428	0.303016
ORI	1e-05	0.000212	0.002758	0.000131	0.004773	0.992117
ORI	0.02283	0.026965	0.437666	1e-05	0.002382	0.510147
ORI	1e-05	0.032681	0.322969	0.016821	0.008521	0.618998
ORI	1e-05	0.024941	0.26114	0.036237	0.014051	0.663621
ORI	0.011851	0.01977	0.442315	0.00514	1e-05	0.520914
ORI	0.002937	0.031592	0.320662	0.023377	0.001087	0.620344
ORI	0.001635	0.043103	0.365321	0.021009	1e-05	0.568921
ORI	1e-05	0.050372	0.46021	0.060969	1e-05	0.428429
ORI	0.013843	0.026987	0.319255	0.011366	1e-05	0.628538
ORI	1.2e-05	0.025194	0.740709	0.007448	1e-05	0.226627
ORI	0.006217	0.046972	0.34504	0.020662	1e-05	0.581099
ORI	1e-05	0.035594	0.456134	0.011469	0.001983	0.49481
ORI	1e-05	0.03946	0.433835	0.018954	1e-05	0.507732
ORI	0.005331	0.016448	0.44823	0.027376	1e-05	0.502606
ORI	0.008797	0.027658	0.459315	0.039187	1e-05	0.465033
ORI	0.005637	0.058036	0.42559	0.0267	1e-05	0.484027
ORI	1e-05	0.039514	0.200791	0.026499	1e-05	0.733176
ORI	0.012508	0.019787	0.416276	0.036036	1e-05	0.515383
ORI	1e-05	0.0443	0.468729	0.041246	1e-05	0.445705
ORI	1e-05	0.028179	0.320397	0.013841	0.015409	0.622164
ORI	1e-05	0.043372	0.419163	0.003048	0.003524	0.530882
ORI	1e-05	0.036717	0.417961	0.015049	1e-05	0.530252
ORI	0.013717	0.035751	0.375909	0.022158	1e-05	0.552456
ORI	0.006549	0.020891	0.310337	0.015007	0.001074	0.646142
ORI	0.011794	0.024851	0.316841	0.017674	0.020786	0.608055
ORI	0.011136	0.040369	0.450651	0.018063	1e-05	0.47977
ORI	0.009284	0.030893	0.326827	0.01538	1e-05	0.617605
ORI	0.00558	0.030464	0.453852	0.029808	1e-05	0.480285
ORI	1e-05	0.001324	0.04425	1e-05	0.0042	0.950207
ORI	1e-05	0.036262	0.262439	0.028994	0.00763	0.664664
ORI	1e-05	0.06199	0.232575	0.044599	0.012876	0.647951
ORI	1e-05	0.025689	0.330151	0.043857	0.001685	0.598608
ORI	0.000595	0.014843	0.532366	0.009192	0.008095	0.434908
ORI	1e-05	0.029968	0.375425	0.024127	0.011443	0.559027
ORI	0.006593	0.037268	0.328514	0.012297	0.007336	0.607992
ORI	0.006372	0.024547	0.364545	0.023741	0.009507	0.571288
ORI	1.1e-05	0.045874	0.3617	0.023852	1e-05	0.568553
ORI	0.001175	0.003679	0.00738	0.003148	0.002487	0.982132
ORI	0.0087	0.054637	0.338136	0.016386	1e-05	0.582131
ORI	1e-05	0.018864	0.530407	0.024053	1e-05	0.426656
ORI	0.001646	0.019569	0.162009	0.020554	0.00762	0.788602
ORI	1e-05	0.03383	0.361155	0.013833	1e-05	0.591162
ORI	0.000409	0.020228	0.217134	0.020124	0.004178	0.737928
ORI	0.010886	0.025404	0.320034	0.021799	1e-05	0.621866
ORI	0.004331	0.028464	0.335345	0.019655	0.002852	0.609353
ORI	0.004385	0.038469	0.413756	0.045807	0.009844	0.487739
ORI	0.002521	0.026849	0.349617	0.029415	1e-05	0.591588
ORI	1e-05	0.034846	0.410778	0.031458	0.001261	0.521647
ORI	1e-05	0.021329	0.429304	0.005366	1e-05	0.543982
ORI	0.0105	0.014106	0.303109	0.031823	0.001042	0.63942
ORI	1.3e-05	0.032359	0.359503	0.03296	1e-05	0.575155
ORI	0.003927	0.003244	0.066766	0.00591	0.004537	0.915616
ORI	0.003004	0.027816	0.334203	0.028352	0.003498	0.603126
ORI	1e-05	0.031276	0.261983	0.024817	0.009452	0.672462
ORI	0.005256	0.041358	0.272841	0.03182	0.006648	0.642077
ORI	0.009128	0.043913	0.198535	0.023357	0.00355	0.721515
ORI	0.000824	0.039427	0.231866	0.03174	1e-05	0.696134
ORI	0.01126	0.028571	0.349872	0.017637	1e-05	0.59265
ORI	1e-05	0.025137	0.324058	0.024365	1e-05	0.62642
ORI	0.011038	0.038624	0.209678	0.032495	0.00212	0.706045
ORI	1e-05	0.037657	0.362442	0.026297	1e-05	0.573585
ORI	0.010929	0.018071	0.291057	0.021766	1e-05	0.658166
ORI	1e-05	0.019089	0.279151	0.023618	0.008473	0.669658
ORI	0.002727	0.019691	0.291494	0.01867	0.006737	0.66068
ORI	0.027398	0.020283	0.422408	0.032729	1e-05	0.497172
ORI	0.006885	0.039792	0.332762	0.021857	1e-05	0.598694
ORI	0.023916	0.026395	0.33406	0.026138	0.00433	0.585162
ORI	1e-05	0.02561	0.326897	0.025726	0.003565	0.618191
ORI	0.000722	0.013444	0.166766	0.003265	1e-05	0.815794
ORI	0.005766	0.022272	0.360763	0.017363	0.017001	0.576835
ORI	0.006852	0.039385	0.253059	0.021613	0.006882	0.672208
ORI	0.002132	0.019314	0.699097	0.011083	1e-05	0.268364
ORI	1e-05	0.055648	0.360463	0.024606	1e-05	0.559264
ORI	0.008947	0.02563	0.312927	0.019706	1e-05	0.63278
ORI	1e-05	0.012147	0.009189	0.002601	0.007712	0.968341
ORI	1.2e-05	0.044392	0.380252	0.027549	1e-05	0.547786
ORI	0.009874	0.036976	0.394455	0.018301	1e-05	0.540384
ORI	0.004085	0.021637	0.551875	0.016784	1e-05	0.405608
ORI	0.007763	0.02241	0.270952	0.013615	0.00587	0.679391
ORI	1.4e-05	0.032558	0.317139	0.024205	1e-05	0.626075
ORI	0.008432	0.040398	0.36409	0.032659	0.006828	0.547592
ORI	1.1e-05	0.023895	0.344315	0.034348	1e-05	0.59742
ORI	0.003527	0.037396	0.209421	0.033696	1e-05	0.71595
ORI	1e-05	1e-05	0.009017	1e-05	0.003499	0.987454
ORI	0.006547	0.045722	0.221053	0.04364	1e-05	0.683029
ORI	0.002417	0.025348	0.368797	0.006605	1e-05	0.596824
ORI	0.013211	0.022912	0.350053	0.032103	0.005077	0.576644
ORI	1e-05	0.06152	0.180099	0.035641	0.036544	0.686185
ORI	1e-05	0.035523	0.275857	0.010587	1e-05	0.678013
ORI	0.011758	0.029901	0.341068	0.014452	1e-05	0.602811
ORI	1e-05	0.048504	0.335612	0.045967	0.00037	0.569538
ORI	0.000333	0.048488	0.255733	0.03631	0.00618	0.652957
ORI	0.003845	0.024335	0.526361	0.02732	0.001969	0.416171
ORI	1e-05	0.028947	0.244598	0.021342	0.010068	0.695035
ORI	0.004787	0.028689	0.174471	0.042571	0.012671	0.736812
ORI	0.007653	0.03594	0.319381	0.031857	0.003219	0.601949
ORI	0.005985	0.02997	0.293701	0.0129	1e-05	0.657433
ORI	0.000613	1e-05	0.008629	0.003339	0.011181	0.976228
ORI	0.000618	1e-05	0.012873	0.000378	0.006531	0.979589
ORI	0.00465	0.018436	0.323474	0.018754	0.007644	0.627041
ORI	0.005339	0.005055	0.042485	1e-05	0.002986	0.944125
ORI	1.2e-05	0.0258	0.309811	0.023156	1e-05	0.641211
ORI	1e-05	0.039834	0.292004	0.049764	0.005768	0.61262
ORI	0.016533	0.039391	0.336845	0.023038	1e-05	0.584182
ORI	1e-05	0.020824	0.294887	0.01791	0.007378	0.658992
ORI	0.005684	0.037098	0.311871	0.019873	0.008423	0.617051
ORI	0.004671	0.039804	0.357413	0.028736	1e-05	0.569366
ORI	0.003868	0.025017	0.224558	0.039724	0.003958	0.702875
ORI	0.002022	0.013918	0.384686	0.022514	0.005084	0.571776
ORI	0.002174	0.035322	0.299448	0.032252	1e-05	0.630793
ORI	0.005614	0.020191	0.193167	0.014016	1e-05	0.767002
ORI	0.000786	0.008278	0.013874	0.000853	0.007047	0.969162
ORI	1e-05	0.03035	0.302901	0.022636	0.008435	0.635667
ORI	1.4e-05	0.024692	0.43785	0.013549	1e-05	0.523884
ORI	0.010762	0.024503	0.471566	0.014657	1e-05	0.478502
ORI	0.009139	0.026543	0.328392	0.022044	0.009167	0.604713
ORI	0.014229	0.027889	0.359966	0.014978	0.004421	0.578517
ORI	0.00303	0.035083	0.598509	0.022329	1e-05	0.341039
ORI	0.007251	0.041686	0.305591	0.039937	0.002066	0.603469
ORI	0.026549	0.020214	0.194253	0.014445	1e-05	0.744529
ORI	0.006019	1e-05	0.03159	0.00236	0.004806	0.955215
ORI	0.00818	0.030013	0.395465	0.042745	1e-05	0.523587
ORI	1e-05	1e-05	0.000179	1e-05	0.003447	0.996344
ORI	0.004762	0.044545	0.31013	0.01457	0.008089	0.617904
ORI	0.005573	0.025339	0.357564	0.031346	1e-05	0.580167
ORI	1e-05	0.035379	0.458875	0.034249	1e-05	0.471477
ORI	1e-05	0.012869	0.182328	0.016743	0.002206	0.785845
ORI	0.01166	0.036132	0.3478	0.044274	0.00067	0.559465
ORI	0.014929	0.019096	0.494303	0.018133	1e-05	0.453529
ORI	0.003956	0.046718	0.085256	0.021716	0.047154	0.7952
ORI	0.007119	0.033335	0.402432	0.037216	1e-05	0.519888
ORI	0.005397	0.031734	0.286519	0.011433	0.00511	0.659808
ORI	0.000519	1e-05	0.000338	8.9e-05	0.00258	0.996465
ORI	0.000471	0.035591	0.476735	0.039688	1e-05	0.447505
ORI	0.006864	0.026174	0.363246	0.029776	1e-05	0.57393
ORI	1e-05	0.024828	0.34614	0.027267	0.004367	0.597388
ORI	0.00226	0.040454	0.34055	0.007414	0.007067	0.602254
ORI	0.004887	0.021151	0.335788	0.02443	0.010608	0.603136
ORI	0.013751	0.025339	0.343234	0.026565	1e-05	0.591102
ORI	0.003856	0.003612	0.011967	1e-05	0.008605	0.97195
ORI	0.003924	0.024516	0.365295	0.04268	0.000527	0.563058
ORI	0.001022	0.012277	0.614017	0.027447	1e-05	0.345226
ORI	0.002535	0.000553	0.001942	1e-05	0.002647	0.992313
ORI	0.005786	0.0445	0.06989	0.028638	0.014261	0.836925
ORI	1e-05	0.026048	0.515747	0.026698	1e-05	0.431488
ORI	0.005703	0.058797	0.428065	0.087661	0.001076	0.418698
ORI	1e-05	0.01583	0.06268	0.006656	0.012168	0.902657
ORI	0.009917	0.034213	0.369366	0.003322	1e-05	0.583172
ORI	0.026466	0.046093	0.262575	0.019438	0.00066	0.644767
ORI	0.000108	0.000258	0.00166	0.000344	0.002648	0.994983
ORI	0.001229	0.003622	0.000915	0.00207	0.006899	0.985265
ORI	0.00627	0.015618	0.194199	0.002671	0.001257	0.779985
ORI	1.1e-05	0.014903	0.544887	0.01757	1e-05	0.422618
ORI	1e-05	0.03786	0.374997	0.016282	0.000549	0.570303
ORI	0.00435	0.042297	0.260218	0.045462	1e-05	0.647663
ORI	0.019502	0.03781	0.308663	0.023823	1e-05	0.610192
ORI	0.00531	0.029234	0.434853	0.026261	0.005358	0.498984
ORI	1e-05	0.024475	0.285466	0.024204	0.006182	0.659663
ORI	0.007113	0.023031	0.369975	0.022842	0.000408	0.576631
ORI	0.010091	0.043717	0.27	0.019933	1e-05	0.656248
ORI	0.004614	0.003527	0.009029	1e-05	0.005172	0.977648
ORI	0.011098	0.020337	0.222649	0.021914	1e-05	0.723991
ORI	1e-05	7.5e-05	0.000632	1.8e-05	0.002675	0.99659
ORI	0.000837	0.036539	0.252951	0.037646	1e-05	0.672017
ORI	1e-05	0.01004	0.259712	0.035431	0.000326	0.694482
ORI	0.008435	0.012482	0.274683	0.029508	1e-05	0.674883
ORI	0.006474	0.033335	0.173283	0.037253	0.000822	0.748834
ORI	1e-05	0.054095	0.226662	0.027753	0.01309	0.67839
ORI	0.002546	0.024345	0.346953	0.031553	0.004571	0.590031
ORI	1e-05	0.024623	0.260548	0.037921	1e-05	0.676887
ORI	0.009248	0.02908	0.350034	0.037423	0.005172	0.569042
ORI	0.001183	0.001552	0.000909	0.002257	0.003111	0.990988
ORI	0.007858	0.026057	0.28776	0.03395	0.000827	0.643549
ORI	0.020529	0.035691	0.364273	0.025957	1e-05	0.553539
ORI	0.012138	0.029726	0.385034	0.025578	0.00492	0.542603
ORI	0.012696	0.025859	0.403424	0.040854	1e-05	0.517157
ORI	0.011635	0.04481	0.375708	0.020797	1e-05	0.547039
ORI	1e-05	0.03065	0.424287	0.01514	0.004949	0.524964
ORI	0.013802	0.004231	0.118063	1e-05	1e-05	0.863884
ORI	0.006346	0.024947	0.379256	0.033252	1e-05	0.556189
ORI	1e-05	0.033039	0.199549	0.011523	0.011061	0.744818
ORI	7.9e-05	0.029821	0.293912	0.029376	0.000605	0.646207
ORI	0.005087	0.016301	0.291577	0.035502	0.015104	0.636429
ORI	0.000975	0.021809	0.461143	0.034351	1e-05	0.481713
ORI	0.00201	0.032135	0.307032	0.028373	0.000926	0.629524
ORI	0.009058	0.033209	0.364255	0.019063	1e-05	0.574405
ORI	0.0085	0.055028	0.420642	0.053553	0.002268	0.460009
ORI	0.009381	0.017124	0.109786	0.00899	0.007158	0.847561
ORI	0.003687	0.014996	0.12607	0.002139	0.004437	0.848671
ORI	1e-05	0.02749	0.419885	0.021524	0.004885	0.526206
ORI	0.001771	0.026972	0.194338	0.022658	1e-05	0.754251
ORI	0.011606	0.037574	0.288881	0.029965	0.00128	0.630693
ORI	0.009155	0.017061	0.260919	0.017858	0.004229	0.690779
ORI	0.001743	0.0318	0.324965	0.022322	1e-05	0.619159
ORI	0.011158	0.028301	0.299589	0.035933	1e-05	0.625008
ORI	0.014754	0.030951	0.3566	0.029969	0.003851	0.563874
ORI	1e-05	0.052103	0.229917	0.028186	0.007578	0.682205
ORI	0.011277	0.036664	0.279501	0.030077	0.008252	0.634228
ORI	0.006304	0.025795	0.572226	0.026788	0.025451	0.343437
ORI	0.000192	0.018248	0.443419	0.018239	1e-05	0.519892
ORI	1e-05	0.014719	0.201024	0.023005	0.01267	0.748572
ORI	0.006114	0.04613	0.389282	0.010193	0.007291	0.54099
ORI	0.013951	0.034362	0.411733	0.017651	0.001801	0.520502
ORI	1e-05	0.036733	0.233944	0.032891	0.009749	0.686672
ORI	0.004359	0.038068	0.371624	0.024135	0.014369	0.547445
ORI	1e-05	0.000464	3.9e-05	0.000168	0.003285	0.996035
ORI	1e-05	0.025998	0.349119	0.013035	1e-05	0.611827
ORI	1e-05	0.005292	0.104467	1e-05	0.001353	0.888868
ORI	0.01438	0.070697	0.364477	0.083	1e-05	0.467437
ORI	0.038719	0.019856	0.50241	0.007926	1e-05	0.431078
ORI	0.003098	0.041036	0.356712	0.01682	0.0035	0.578833
ORI	0.0112	0.027599	0.347185	0.028469	0.002172	0.583374
ORI	1e-05	0.042861	0.324956	0.010891	1e-05	0.621273
ORI	1e-05	0.022214	0.24815	0.028077	0.011756	0.689793
ORI	0.004205	0.025495	0.298983	0.039203	1e-05	0.632104
ORI	1e-05	0.023498	0.271772	0.044321	1e-05	0.66039
ORI	0.002637	0.010379	0.035474	0.009486	0.007396	0.934628
ORI	1.1e-05	0.018177	0.354937	0.01128	1e-05	0.615585
ORI	0.006434	0.023457	0.616526	0.023203	1e-05	0.330369
ORI	0.006531	0.028181	0.258502	0.021373	0.008496	0.676916
ORI	1e-05	0.022604	0.251403	0.0163	0.007922	0.701761
ORI	0.005784	0.037915	0.213786	0.043399	0.01503	0.684085
ORI	0.000579	0.007986	0.211732	0.007157	0.009295	0.763252
ORI	1e-05	0.037638	0.317342	0.023954	0.004169	0.616887
ORI	0.007974	0.020877	0.303252	0.017332	1e-05	0.650555
ORI	0.004464	0.018194	0.413878	0.025426	1e-05	0.538028
ORI	1e-05	0.033905	0.522264	0.009222	1e-05	0.43459
ORI	0.009743	0.005739	0.420987	0.019537	0.006124	0.53787
ORI	0.000708	0.033587	0.430124	0.032957	1e-05	0.502614
ORI	0.001199	0.027891	0.288596	0.039881	1e-05	0.642423
ORI	1.2e-05	0.015309	0.191902	0.027199	1e-05	0.765569
ORI	1e-05	0.02515	0.414494	0.024253	0.014731	0.521361
ORI	1.1e-05	0.039028	0.136452	0.051928	1e-05	0.77257
ORI	0.006162	0.026466	0.371076	0.015914	0.007135	0.573247
ORI	0.003557	0.023415	0.297168	0.040454	1e-05	0.635397
ORI	0.007392	0.036488	0.361715	0.017208	0.007678	0.569519
ORI	1e-05	0.001978	0.003713	8.2e-05	0.00864	0.985577
ORI	0.005735	0.01733	0.188263	0.013118	0.011042	0.764512
ORI	0.007238	0.01787	0.599176	0.010891	1e-05	0.364815
ORI	0.012066	0.038951	0.309369	0.015461	0.007342	0.616812
ORI	0.011226	0.036693	0.4469	0.034397	0.002603	0.46818
ORI	0.000324	0.033623	0.501982	0.031791	1e-05	0.43227
ORI	1e-05	0.029818	0.388146	0.032321	0.005313	0.544392
ORI	0.004457	0.038349	0.422626	0.015991	1e-05	0.518568
ORI	0.011468	0.019812	0.382439	0.015116	1e-05	0.571155
ORI	0.00097	1e-05	0.004983	0.000466	0.004247	0.989324
ORI	0.003452	0.006002	0.113313	0.011926	0.01416	0.851147
ORI	0.002828	0.029659	0.270765	0.010761	0.00133	0.684657
ORI	0.013525	0.024486	0.336794	0.023894	0.005867	0.595435
ORI	1e-05	0.040091	0.286751	0.028468	0.001234	0.643446
ORI	0.008336	0.01906	0.317638	0.001912	1e-05	0.653043
ORI	1e-05	0.081292	0.4465	0.055829	1e-05	0.416358
ORI	0.008665	0.027094	0.368679	0.019733	0.008578	0.56725
ORI	1e-05	0.045497	0.432179	0.022665	0.003605	0.496044
ORI	0.006755	0.034852	0.27676	0.015257	0.002962	0.663414
ORI	0.000301	4.6e-05	2e-05	1e-05	0.00207	0.997553
ORI	1.5e-05	0.033619	0.579892	0.02009	1e-05	0.366374
ORI	0.001705	0.030927	0.551683	0.019467	1e-05	0.396208
ORI	0.007872	0.03706	0.304351	0.011957	0.003714	0.635047
ORI	1e-05	0.028175	0.310658	0.023153	0.008019	0.629985
ORI	1.2e-05	0.034839	0.582013	0.033831	1e-05	0.349295
ORI	0.005039	0.033323	0.291026	0.034336	1e-05	0.636266
ORI	0.000835	0.026465	0.283457	0.003337	0.000744	0.685163
ORI	0.009495	0.032156	0.304596	0.022812	1e-05	0.630931
ORI	1e-05	0.018545	0.286132	0.015567	0.016591	0.663155
ORI	0.005466	0.027336	0.373922	0.032712	1e-05	0.560554
ORI	0.003987	0.000633	0.005188	0.000671	0.002775	0.986745
ORI	1e-05	0.023519	0.297055	0.009692	0.002611	0.667113
ORI	0.006751	0.031931	0.24435	0.024804	0.001188	0.690975
ORI	0.012958	0.034343	0.530813	0.022572	1e-05	0.399304
ORI	0.005619	0.023806	0.103874	0.026894	0.003543	0.836264
ORI	1e-05	0.036737	0.331603	0.03518	0.004166	0.592305
ORI	0.008284	0.007145	0.43132	0.027282	0.002231	0.523738
ORI	1.3e-05	0.034829	0.428978	0.035715	1e-05	0.500456
ORI	0.010591	0.022672	0.296006	0.019495	0.005489	0.645748
ORI	1e-05	0.018285	0.171923	0.01238	0.003378	0.794024
ORI	0.006753	0.029174	0.197691	0.020817	0.00903	0.736536
ORI	0.007544	0.015702	0.319991	0.006708	1e-05	0.650044
ORI	0.00218	0.025786	0.314775	0.019247	0.007019	0.630992
ORI	1e-05	0.048095	0.352741	0.036608	0.014477	0.548069
ORI	0.004107	1e-05	0.013757	0.000914	0.00391	0.977302
ORI	0.016028	0.046426	0.409348	0.020624	1e-05	0.507564
ORI	1e-05	0.021968	0.395303	0.026707	0.000587	0.555424
ORI	0.005575	0.03136	0.296276	0.02321	0.012383	0.631196
ORI	1e-05	0.034641	0.32278	0.020382	1e-05	0.622176
ORI	0.007566	0.022756	0.221827	0.028758	0.010559	0.708534
ORI	1e-05	0.003157	0.061957	0.002635	0.006029	0.926212
ORI	0.001297	0.037137	0.350083	0.034804	0.000304	0.576375
ORI	0.000842	0.004245	0.041024	0.011787	0.016486	0.925614
ORI	1e-05	0.034456	0.034825	0.019224	0.009439	0.902047
ORI	0.002272	0.036864	0.520786	0.031224	1e-05	0.408845
ORI	1e-05	0.024236	0.28432	0.015823	1e-05	0.675602
ORI	0.018591	0.041512	0.291009	0.016192	0.001593	0.631103
ORI	1e-05	0.032455	0.374194	0.005708	1e-05	0.587623
ORI	1e-05	0.047038	0.325302	0.037417	0.005449	0.584785
ORI	0.000339	0.002294	0.022146	0.001894	0.005848	0.967479
ORI	0.005387	0.023424	0.256854	0.024045	0.011105	0.679185
ORI	1e-05	0.010905	0.059666	0.00431	0.013454	0.911654
ORI	1e-05	0.021717	0.300493	0.015757	0.000891	0.661133
ORI	1e-05	0.049132	0.266732	0.030723	0.009201	0.644201
ORI	1e-05	0.037214	0.226548	0.009239	0.010847	0.716141
ORI	0.007401	0.019978	0.436874	0.024354	0.007152	0.50424
ORI	1e-05	0.021069	0.259969	0.025107	0.159389	0.534457
ORI	0.004245	0.031127	0.555417	0.012362	1e-05	0.396838
ORI	1e-05	0.023228	0.328843	0.019718	0.015959	0.612243
ORI	0.015721	0.028594	0.333806	0.039196	0.010088	0.572594
ORI	0.021988	0.028944	0.350244	0.023991	1e-05	0.574823
ORI	1e-05	0.02501	0.242254	0.028446	0.000451	0.703829
ORI	1e-05	0.004846	0.027426	1e-05	0.01102	0.956687
ORI	1e-05	0.267995	0.029394	0.551009	1e-05	0.151582
ORI	1e-05	0.000656	0.007141	0.000934	0.009212	0.982047
ORI	0.001453	0.010075	0.020612	0.004746	0.009079	0.954035
ORI	1e-05	0.02913	0.323672	0.022294	1e-05	0.624884
ORI	0.00857	0.028945	0.293624	0.021093	1e-05	0.647758
ORI	1e-05	0.03995	0.296114	0.019348	0.003481	0.641097
ORI	0.00426	0.031961	0.288194	0.021235	1e-05	0.65434
ORI	0.00105	0.000956	0.000526	1e-05	0.004166	0.993292
ORI	0.006645	0.036065	0.348604	0.031364	0.000385	0.576935
ORI	1e-05	0.0274	0.410212	0.035649	0.003795	0.522934
ORI	1e-05	0.002991	0.06548	0.008123	0.014548	0.908848
ORI	0.005316	0.00317	0.235968	0.005814	0.00152	0.748212
ORI	1e-05	0.032434	0.461417	0.034569	1e-05	0.47156
ORI	0.004879	0.020349	0.240363	0.022804	0.004858	0.706748
ORI	0.001118	0.041564	0.501332	0.014489	1e-05	0.441488
ORI	0.001317	0.029483	0.302837	0.017687	0.004081	0.644596
ORI	0.007042	0.02448	0.376695	0.027117	1e-05	0.564656
ORI	0.006767	0.02953	0.316768	0.01611	0.011343	0.619483
ORI	0.01642	0.035932	0.263117	0.02073	0.003527	0.660273
ORI	1e-05	0.026522	0.319787	0.009049	0.001813	0.64282
ORI	0.010994	0.035957	0.253645	0.028574	0.006495	0.664335
ORI	1e-05	0.026304	0.335007	0.01818	0.017125	0.603374
ORI	0.015007	0.02611	0.411998	0.009162	1e-05	0.537712
ORI	0.000922	0.023109	0.269286	0.020485	0.004206	0.681993
ORI	0.014754	0.035964	0.372357	0.027708	0.004423	0.544794
ORI	1e-05	0.002576	0.01012	1e-05	0.0081	0.979184
ORI	0.005741	0.04307	0.324347	0.027771	0.000809	0.598262
ORI	0.008398	0.033572	0.245415	0.006308	0.002764	0.703544
ORI	0.010611	0.052253	0.350315	0.054845	1e-05	0.531965
ORI	0.006301	0.025065	0.254475	0.027435	0.012689	0.674035
ORI	0.008613	1e-05	0.045944	0.000395	0.003224	0.941813
ORI	0.007751	0.047475	0.354452	0.011937	0.003058	0.575327
ORI	1e-05	0.038945	0.395619	0.01834	0.010776	0.53631
ORI	1e-05	0.030727	0.250873	0.022655	0.003582	0.692153
ORI	0.012794	0.034628	0.331471	0.044549	1e-05	0.576548
ORI	0.002555	0.029924	0.424088	0.017103	0.010482	0.515848
ORI	0.015342	0.036029	0.390127	0.015437	0.000342	0.542723
ORI	1e-05	0.008962	0.095228	0.015617	0.01359	0.866593
ORI	0.008803	0.017771	0.221806	0.008166	0.003718	0.739737
ORI	1.3e-05	0.032845	0.301504	0.025154	1e-05	0.640474
ORI	0.001153	0.029372	0.28703	0.027733	1e-05	0.654701
ORI	0.000525	0.005279	0.189639	0.008191	0.002039	0.794326
ORI	0.000429	0.017093	0.326477	0.024748	1e-05	0.631243
ORI	0.015593	0.037006	0.307257	0.049644	1e-05	0.59049
ORI	0.00102	0.033932	0.283856	0.0303	1e-05	0.650882
ORI	0.018174	0.023031	0.318215	0.003414	1e-05	0.637156
ORI	1e-05	0.056352	0.217074	0.068056	0.007881	0.650627
ORI	0.002527	0.030091	0.320657	0.025287	0.007815	0.613623
ORI	1e-05	0.016859	0.058241	0.015787	0.013911	0.895192
ORI	0.015346	0.038675	0.362495	0.010318	0.003978	0.569188
ORI	1e-05	0.0377	0.331641	0.045559	0.004735	0.580354
ORI	0.004533	0.035543	0.319297	0.01947	0.002629	0.618528
ORI	1e-05	0.035059	0.39599	0.012392	1e-05	0.556539
ORI	0.001533	0.00937	0.093698	0.002686	0.014649	0.878064
ORI	0.006163	0.03615	0.387954	0.017088	1e-05	0.552636
ORI	1e-05	0.035311	0.507893	0.027848	0.00025	0.428689
ORI	0.010859	0.038301	0.324288	0.024552	1e-05	0.601991
ORI	0.001512	0.037633	0.439998	0.005545	0.002412	0.5129
ORI	0.005028	0.025957	0.358051	0.014292	0.000362	0.59631
ORI	1e-05	0.041017	0.308412	0.040474	0.00522	0.604868
ORI	0.002511	0.042613	0.406452	0.011038	0.0066	0.530786
ORI	0.007059	0.030966	0.339602	0.014328	1e-05	0.608035
ORI	0.006739	0.024082	0.296209	0.001897	1e-05	0.671063
ORI	0.010579	0.033887	0.335084	0.021168	0.009108	0.590173
ORI	1e-05	0.019822	0.313564	0.017497	1e-05	0.649097
ORI	0.000553	0.029657	0.403954	0.02169	0.00113	0.543017
ORI	0.019704	0.046758	0.301318	0.011338	0.002088	0.618793
ORI	0.001213	0.012627	0.020602	0.004116	0.004685	0.956757
ORI	1.2e-05	0.006809	0.642124	0.028141	1e-05	0.322904
ORI	1e-05	0.022931	0.527663	0.013455	1e-05	0.435932
ORI	0.014409	0.026306	0.262984	0.03065	0.005928	0.659724
ORI	0.008462	0.002822	0.123067	0.006891	0.006809	0.851949
ORI	1e-05	0.034494	0.328794	0.032651	1e-05	0.604041
ORI	0.020607	0.073385	0.420822	0.08892	1e-05	0.396256
ORI	7.6e-05	0.031928	0.267645	0.028435	0.006461	0.665455
ORI	1e-05	0.040288	0.335707	0.035416	0.001916	0.586663
ORI	1e-05	0.037895	0.364375	0.017909	1e-05	0.579801
ORI	0.013112	0.029185	0.321173	0.011731	1e-05	0.624788
ORI	0.010999	0.021497	0.537694	0.017179	1e-05	0.412621
ORI	1e-05	0.030768	0.277932	0.029008	0.073256	0.589025
ORI	0.003443	0.031258	0.282416	0.047072	0.023039	0.612771
ORI	1e-05	0.024522	0.284906	0.029888	0.006642	0.654031
