region	group1	group2	group3	group4	group5
AFR	0.955603	0.028084	1e-05	1e-05	0.016293
EAS	1e-05	1e-05	0.986355	0.013615	1e-05
EAS	1e-05	1e-05	0.990064	0.009906	1e-05
EAS	1e-05	1e-05	0.982026	0.005668	0.012286
EAS	1e-05	1e-05	0.992524	0.007446	1e-05
EAS	1e-05	1e-05	0.993776	0.006194	1e-05
EAS	1e-05	1e-05	0.98778	0.012172	2.8e-05
EAS	1e-05	1e-05	0.986135	0.013835	1e-05
EAS	1e-05	1e-05	0.98784	0.01213	1e-05
EAS	1e-05	1e-05	0.99267	0.0073	1e-05
EAS	1e-05	1e-05	0.99463	0.00534	1e-05
EAS	1e-05	1e-05	0.989633	0.010337	1e-05
EAS	1e-05	1e-05	0.991132	0.008838	1e-05
EAS	1e-05	1e-05	0.993304	0.006666	1e-05
EAS	1e-05	1e-05	0.986979	0.012991	1e-05
EAS	1e-05	1e-05	0.988587	0.011383	1e-05
EAS	1e-05	1e-05	0.990998	0.008972	1e-05
EAS	1e-05	1e-05	0.986714	0.013256	1e-05
EAS	1e-05	1e-05	0.989454	0.010516	1e-05
EAS	1e-05	1e-05	0.989388	0.010582	1e-05
EAS	1e-05	1e-05	0.985909	0.014061	1e-05
EAS	1e-05	1e-05	0.99244	0.00753	1e-05
EAS	1e-05	1e-05	0.989957	0.010013	1e-05
EAS	1e-05	1e-05	0.99613	0.00384	1e-05
EAS	1e-05	1e-05	0.98611	0.01386	1e-05
EAS	1e-05	1e-05	0.992045	0.007925	1e-05
EAS	1e-05	1e-05	0.992513	0.007457	1e-05
EAS	1e-05	1e-05	0.989086	0.010884	1e-05
EAS	1e-05	0.005781	0.983285	0.010914	1e-05
EAS	1e-05	1e-05	0.991181	0.008789	1e-05
EAS	1.1e-05	1e-05	0.989737	0.010232	1e-05
EAS	1e-05	1e-05	0.990528	0.009442	1e-05
EAS	1e-05	1e-05	0.98868	0.01129	1e-05
EAS	1e-05	1e-05	0.994037	0.005933	1e-05
EAS	1e-05	1e-05	0.992473	0.007497	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999954	1e-05	1.6e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.984122	0.015848	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.999957	1e-05	1.3e-05	1e-05	1e-05
AFR	0.999951	1e-05	1.9e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.95297	0.030052	1e-05	1e-05	0.016957
AFR	0.958518	0.026794	1e-05	1e-05	0.014668
AFR	0.953706	0.032198	1e-05	1e-05	0.014076
AFR	0.967478	0.014977	1.2e-05	1e-05	0.017523
AFR	0.959484	0.028101	1e-05	1e-05	0.012395
AFR	0.931097	0.045768	1e-05	1e-05	0.023116
AFR	0.93895	0.042201	1e-05	1e-05	0.01883
AFR	0.949971	0.031171	1e-05	1e-05	0.018838
AFR	0.964615	0.020157	1e-05	1e-05	0.015208
AFR	0.959683	0.030792	1e-05	1e-05	0.009505
AFR	0.951309	0.038542	1e-05	1e-05	0.010129
AFR	0.959785	0.024779	1e-05	1e-05	0.015416
AFR	0.957845	0.03078	0.002755	1e-05	0.00861
AFR	0.937185	0.044101	0.000774	1e-05	0.01793
AFR	0.957712	0.027909	1e-05	1e-05	0.014359
AFR	0.93265	0.052002	0.000956	1e-05	0.014382
AFR	0.958513	0.032516	0.001054	1e-05	0.007907
AFR	0.958702	0.026108	0.001881	1e-05	0.013299
AFR	0.953375	0.026541	0.002203	1e-05	0.017871
AFR	0.945612	0.038956	0.000681	1e-05	0.014741
AFR	0.963406	0.021661	1e-05	1e-05	0.014913
AFR	0.955907	0.033084	0.000492	1e-05	0.010506
AFR	0.953988	0.0349	1e-05	1e-05	0.011092
AFR	0.964216	0.028043	0.000415	1e-05	0.007316
AFR	0.952145	0.032855	1e-05	1e-05	0.014981
AFR	0.957331	0.025178	0.002557	1e-05	0.014924
AFR	0.963213	0.024206	1e-05	1e-05	0.012562
AFR	0.951896	0.029006	0.000141	1e-05	0.018947
AFR	0.949232	0.038491	1e-05	1e-05	0.012257
AFR	0.968597	0.01672	1e-05	1e-05	0.014663
AFR	0.958335	0.031017	1e-05	1e-05	0.010628
AFR	0.957366	0.030521	0.000442	1e-05	0.01166
AFR	0.959142	0.02817	1e-05	1e-05	0.012668
AFR	0.940335	0.035052	0.005063	1e-05	0.01954
AFR	0.950617	0.031784	0.003521	1e-05	0.014068
AFR	0.976002	0.020044	1e-05	1e-05	0.003934
AFR	0.9448	0.037068	0.000173	1e-05	0.017949
AFR	0.953549	0.034837	0.002913	1e-05	0.008691
AFR	0.970288	0.017743	1e-05	1e-05	0.011949
AFR	0.957118	0.032174	0.001003	1e-05	0.009695
AFR	0.954663	0.033115	1e-05	1e-05	0.012202
AFR	0.948939	0.032302	0.000381	1e-05	0.018368
AFR	0.964789	0.02565	1e-05	1e-05	0.009542
AFR	0.971268	0.015722	0.001003	1e-05	0.011997
AFR	0.944092	0.038232	0.003445	1e-05	0.014221
AFR	0.936439	0.044898	1e-05	1e-05	0.018644
AFR	0.958618	0.027026	0.001924	1e-05	0.012421
AFR	0.954621	0.033975	4.7e-05	1e-05	0.011347
AFR	0.959856	0.024365	0.002375	1e-05	0.013394
AFR	0.958865	0.026614	1e-05	1e-05	0.014501
AFR	0.967908	0.019567	1e-05	1e-05	0.012505
AFR	0.952821	0.032011	1e-05	1e-05	0.015148
AFR	0.943077	0.035692	0.000653	1e-05	0.020567
AFR	0.960584	0.029439	0.001273	1e-05	0.008694
AFR	0.93546	0.039723	0.000475	1e-05	0.024332
AFR	0.965493	0.022775	1e-05	1e-05	0.011712
AFR	0.959982	0.024003	0.001134	1e-05	0.014872
AFR	0.952705	0.035273	0.001053	1e-05	0.010959
AFR	0.95173	0.033177	0.001223	1e-05	0.013859
AFR	0.957016	0.032636	0.001502	1e-05	0.008835
AFR	0.957851	0.031142	1e-05	1e-05	0.010987
AFR	0.949703	0.030555	0.00156	1e-05	0.018171
AFR	0.959397	0.020899	0.002875	1e-05	0.016819
AFR	0.958697	0.031439	0.000385	1e-05	0.009469
AFR	0.941233	0.040377	0.001925	1e-05	0.016454
AFR	0.958846	0.029976	1e-05	1e-05	0.011158
AFR	0.95083	0.038706	0.00116	1e-05	0.009293
AFR	0.95918	0.025544	0.000431	1e-05	0.014835
AFR	0.955423	0.027855	0.000508	1e-05	0.016204
AFR	0.954687	0.032233	1e-05	1e-05	0.01306
AFR	0.969077	0.020472	0.000734	1e-05	0.009707
AFR	0.945699	0.036247	1e-05	1e-05	0.018033
AFR	0.947232	0.035425	0.002133	1e-05	0.015201
AFR	0.945011	0.036603	0.00135	1e-05	0.017027
AFR	0.952159	0.027644	1.2e-05	1e-05	0.020175
AFR	0.946111	0.036463	0.000211	1e-05	0.017204
AFR	0.939578	0.036072	1e-05	1e-05	0.024331
AFR	0.949043	0.036974	0.001636	1e-05	0.012336
AFR	0.944667	0.03946	0.00113	1e-05	0.014733
AFR	0.946831	0.032035	1e-05	1e-05	0.021114
AMR	0.021569	0.911889	1e-05	0.05638	0.010153
AMR	0.038707	0.73084	0.010062	0.210177	0.010215
AMR	0.056666	0.669177	0.007907	0.247724	0.018526
AMR	0.049094	0.681159	0.009193	0.253673	0.006882
AMR	0.057779	0.398132	0.008932	0.530943	0.004214
AMR	0.051119	0.629172	0.006886	0.296133	0.016691
AMR	0.047771	0.359584	0.020435	0.5722	1e-05
AMR	0.02828	0.621219	0.009531	0.319521	0.021449
AMR	0.071354	0.340122	0.020652	0.567862	1e-05
AMR	0.058684	0.41515	0.03003	0.484388	0.011748
AMR	0.023547	0.628578	0.045728	0.294384	0.007762
AMR	0.050972	0.472251	0.001957	0.460258	0.014561
AMR	0.038087	0.663747	0.013901	0.277258	0.007007
AMR	0.076985	0.718428	0.007891	0.193061	0.003635
AMR	0.034935	0.913395	0.005832	0.032732	0.013106
AMR	0.049165	0.363992	0.019465	0.561406	0.005972
AMR	0.026107	0.476003	0.018042	0.457099	0.022749
AMR	0.013599	0.684317	0.023299	0.265132	0.013653
AMR	0.046708	0.486457	0.022007	0.420992	0.023835
AFR	0.818044	0.179345	1e-05	1e-05	0.002591
AFR	0.831726	0.132411	0.00171	0.024594	0.00956
AFR	0.841452	0.150006	0.004955	0.000873	0.002713
AFR	0.839359	0.145993	0.002314	0.002752	0.009582
AFR	0.713826	0.260959	0.014597	0.005556	0.005062
AFR	0.877037	0.115569	0.005102	0.002282	1e-05
AFR	0.877116	0.103275	0.006343	0.005645	0.007621
AFR	0.728213	0.266446	0.005321	1e-05	1e-05
AMR	0.056658	0.396016	0.022889	0.518918	0.00552
AMR	0.039438	0.360075	0.006214	0.574283	0.019989
AMR	0.063741	0.526565	0.013736	0.395796	0.000161
AMR	0.052339	0.313437	0.012458	0.621756	1e-05
AMR	0.049742	0.481623	0.016576	0.44537	0.00669
AMR	0.086636	0.409947	0.012322	0.479509	0.011586
AMR	0.044645	0.614638	0.007862	0.332844	1e-05
AMR	0.012925	0.365838	0.026327	0.592795	0.002115
AMR	1e-05	0.064818	0.024859	0.910303	1e-05
AMR	0.001373	0.102727	0.021244	0.872841	0.001814
AMR	1e-05	0.03467	0.018436	0.944696	0.002188
AMR	1e-05	0.046912	0.018804	0.934264	1e-05
AMR	0.017888	0.355278	0.010185	0.602966	0.013682
AMR	0.017298	0.133138	0.023258	0.820133	0.006174
AMR	0.027096	0.223174	0.030613	0.719107	1e-05
AMR	0.003044	0.155917	0.032951	0.808078	1e-05
AMR	0.035111	0.271383	0.017704	0.664809	0.010993
AMR	0.032513	0.431775	0.020133	0.507403	0.008176
AMR	0.038899	0.543944	0.100127	0.301578	0.015453
AMR	0.0398	0.675365	0.017296	0.267528	1e-05
AMR	0.03023	0.463003	0.023384	0.483373	1e-05
AMR	0.052385	0.276568	0.024769	0.644695	0.001583
AMR	0.067369	0.437193	0.026887	0.455973	0.012578
AMR	0.013506	0.214285	0.023994	0.740166	0.00805
AMR	0.020872	0.22385	0.02516	0.722465	0.007653
AMR	0.06213	0.39285	0.020254	0.52279	0.001976
AMR	0.063502	0.322886	0.008367	0.598626	0.006619
AMR	0.056604	0.562743	0.015955	0.364687	1e-05
AMR	0.056837	0.541776	0.018336	0.383041	1e-05
AMR	0.050624	0.444522	0.014192	0.490652	1e-05
AMR	0.031003	0.590194	0.023183	0.348694	0.006926
AMR	0.0583	0.459714	0.012575	0.467129	0.002281
AMR	0.096434	0.455136	0.017452	0.427205	0.003774
AMR	0.082965	0.474431	0.019648	0.411387	0.011569
AMR	0.046576	0.631341	0.016345	0.288665	0.017073
AMR	0.042157	0.607446	0.001357	0.34903	1e-05
AMR	0.067572	0.479889	0.022162	0.422969	0.007407
AMR	0.012614	0.257483	0.013364	0.713326	0.003213
AMR	0.050838	0.27342	0.010231	0.664686	0.000826
AMR	0.043207	0.368708	0.025113	0.553933	0.009039
AMR	0.046505	0.305625	0.025651	0.605444	0.016774
AMR	0.070272	0.474628	0.016492	0.405007	0.0336
AMR	0.063009	0.607191	0.012263	0.297199	0.020339
AMR	0.040449	0.64681	0.018281	0.29445	1e-05
AMR	0.064666	0.454129	0.008014	0.468841	0.00435
AFR	0.719356	0.253813	0.002334	0.010293	0.014203
AFR	0.710348	0.268064	0.003327	0.005212	0.013049
AFR	0.74578	0.252913	1e-05	0.000868	0.00043
AFR	0.822827	0.160459	0.012632	1e-05	0.004073
AFR	0.816942	0.170289	0.007587	1e-05	0.005171
AFR	0.898389	0.08347	0.002432	0.009193	0.006516
AFR	0.874609	0.119258	0.003657	0.002466	1e-05
AFR	0.868534	0.102502	1e-05	0.023825	0.005129
AFR	0.829835	0.149052	0.011517	0.007078	0.002518
AFR	0.694544	0.298126	0.000689	0.003943	0.002698
AFR	0.879159	0.112045	0.002751	1e-05	0.006035
AFR	0.898978	0.09396	1e-05	0.007041	1e-05
AFR	0.899363	0.096728	0.000579	1e-05	0.00332
AFR	0.564934	0.316697	0.019839	0.08525	0.01328
AFR	0.685692	0.295093	0.000532	0.007624	0.011058
AFR	0.605681	0.375152	0.004692	1e-05	0.014465
AFR	0.861052	0.126242	0.009027	1e-05	0.00367
AFR	0.858268	0.127871	0.00204	0.004859	0.006962
AFR	0.686129	0.297227	0.016624	1e-05	1e-05
AFR	0.899089	0.093144	0.003696	0.001501	0.00257
AFR	0.297957	0.207404	0.049144	0.419298	0.026196
AFR	0.808605	0.178593	0.010341	1e-05	0.002451
AFR	0.486651	0.513138	1e-05	1e-05	0.000191
AFR	0.831862	0.158365	0.005107	1e-05	0.004656
AFR	0.721414	0.255011	0.005259	0.015418	0.002898
AFR	0.820779	0.165162	0.00599	0.004266	0.003803
AFR	0.774397	0.211289	0.002132	1e-05	0.012171
AFR	0.969604	0.023744	0.000964	1e-05	0.005678
AFR	0.849512	0.137515	0.00503	0.003942	0.004001
AFR	0.770918	0.209308	0.013695	0.006069	1e-05
AFR	0.920682	0.060079	0.009967	0.008569	0.000703
AFR	0.417218	0.134092	0.04331	0.394684	0.010696
AFR	1e-05	0.342611	0.062152	0.585738	0.009489
AFR	0.706613	0.254508	0.002492	0.033637	0.002749
AFR	0.771991	0.217847	0.00389	0.006261	1e-05
AFR	0.782721	0.201611	0.005594	0.004708	0.005366
AFR	0.869629	0.084591	1e-05	0.039788	0.005982
AFR	0.833976	0.151335	0.007624	0.002924	0.004142
AFR	0.591961	0.386011	0.016636	0.005382	1e-05
AFR	0.818938	0.149714	0.018554	0.009303	0.003491
AFR	0.832675	0.152431	0.008276	1e-05	0.006608
AFR	0.667047	0.31194	0.009804	0.006674	0.004536
AFR	0.806145	0.182316	0.00469	1e-05	0.006839
AFR	0.859431	0.129955	1e-05	1e-05	0.010594
AFR	0.88696	0.095086	0.008028	0.004123	0.005802
AFR	0.761528	0.225819	0.00228	0.010362	1e-05
AFR	0.751864	0.203455	0.007094	0.031395	0.006193
EUR	0.004659	0.958029	1e-05	1e-05	0.037292
EUR	0.00521	0.971818	1e-05	1e-05	0.022952
EUR	0.005297	0.961059	1e-05	1e-05	0.033624
EUR	0.012158	0.97801	1e-05	1e-05	0.009812
EUR	0.005382	0.958631	1e-05	1e-05	0.035968
EUR	0.004279	0.959745	1e-05	1e-05	0.035956
EUR	0.00629	0.958591	1e-05	1e-05	0.0351
EUR	0.008197	0.960366	1e-05	1e-05	0.031417
EUR	0.007008	0.961788	1e-05	1e-05	0.031184
EUR	0.006814	0.95941	1e-05	1e-05	0.033756
EUR	0.004099	0.968443	1e-05	1e-05	0.027438
EUR	0.009518	0.962401	1e-05	1e-05	0.028061
EUR	0.005876	0.958418	1e-05	1e-05	0.035686
EUR	0.004107	0.970312	1e-05	1e-05	0.025561
EUR	0.00478	0.961036	1e-05	1e-05	0.034163
EUR	0.008429	0.975838	1e-05	1e-05	0.015713
EUR	0.005626	0.976441	1e-05	1e-05	0.017913
EUR	0.007306	0.96338	1e-05	1e-05	0.029294
EUR	0.008035	0.961592	1e-05	1e-05	0.030353
EUR	0.010228	0.967556	1e-05	1e-05	0.022196
EUR	0.005784	0.96091	1e-05	1e-05	0.033286
EUR	0.004601	0.977027	1e-05	1e-05	0.018352
EUR	0.007485	0.960925	1e-05	1e-05	0.03157
EUR	0.006241	0.969673	1e-05	1e-05	0.024066
EUR	0.011445	0.961819	1e-05	1e-05	0.026716
EUR	0.009374	0.971738	1e-05	1e-05	0.018867
EUR	0.007104	0.979189	1.1e-05	1e-05	0.013686
EUR	0.008095	0.967521	1e-05	1e-05	0.024364
EUR	0.00727	0.963863	1e-05	1e-05	0.028848
EUR	0.010926	0.965597	1e-05	1e-05	0.023457
EUR	0.010161	0.968419	1.6e-05	1e-05	0.021394
EUR	0.006318	0.970859	1e-05	1e-05	0.022803
EUR	0.00553	0.973344	1e-05	1e-05	0.021106
EUR	0.010155	0.976003	1e-05	1e-05	0.013822
EUR	0.007331	0.971753	1e-05	1e-05	0.020896
EUR	0.005896	0.969021	1e-05	1e-05	0.025063
EUR	0.007871	0.97592	1e-05	1e-05	0.016189
EUR	0.006078	0.967256	0.00077	1e-05	0.025886
EUR	0.007139	0.963082	1e-05	1e-05	0.029759
EUR	0.005633	0.967441	1e-05	1e-05	0.026906
EUR	0.005889	0.973299	1e-05	1e-05	0.020792
EUR	0.00867	0.970728	1e-05	1e-05	0.020582
EUR	0.008161	0.968725	1e-05	1e-05	0.023093
EUR	0.007454	0.978814	1e-05	1e-05	0.013712
EUR	0.009066	0.96951	1e-05	1e-05	0.021404
EUR	0.006252	0.975372	1e-05	1e-05	0.018357
EUR	0.009093	0.96293	1e-05	1e-05	0.027957
EUR	0.006029	0.960959	1e-05	1e-05	0.032992
EUR	0.006226	0.967771	1e-05	1e-05	0.025983
EUR	0.005516	0.966863	1e-05	1e-05	0.027601
EUR	0.006362	0.968031	1e-05	1e-05	0.025587
EUR	0.00985	0.961621	1e-05	1e-05	0.028509
EUR	0.0091	0.964402	1e-05	1e-05	0.026477
EUR	0.007599	0.952586	1e-05	1e-05	0.039795
EUR	0.009224	0.967393	1e-05	1e-05	0.023363
EUR	0.006189	0.967237	1e-05	1e-05	0.026553
EUR	0.005738	0.965961	1e-05	1e-05	0.028281
EUR	0.007402	0.966579	1e-05	1e-05	0.025998
EUR	0.006234	0.969988	1e-05	1e-05	0.023759
EUR	0.009162	0.968939	1e-05	1e-05	0.021879
EUR	0.010237	0.96181	1e-05	1e-05	0.027933
EUR	0.008172	0.954341	1.7e-05	1e-05	0.037459
EUR	0.008045	0.95807	1e-05	1e-05	0.033865
EUR	0.007177	0.970154	1e-05	1e-05	0.022649
EUR	0.007004	0.975108	1e-05	1e-05	0.017868
EUR	0.008244	0.956112	1e-05	1e-05	0.035624
EUR	0.006909	0.973767	1e-05	1e-05	0.019304
EUR	0.006418	0.974009	1e-05	1e-05	0.019553
EUR	0.004737	0.954198	1e-05	1e-05	0.041045
EUR	0.008378	0.960704	1e-05	1e-05	0.030898
EUR	0.007105	0.959835	1e-05	1e-05	0.03304
EUR	0.004924	0.973458	1e-05	1e-05	0.021598
EUR	0.007607	0.967534	1e-05	1e-05	0.02484
EUR	0.009147	0.971245	1e-05	1e-05	0.019589
EUR	0.006145	0.958044	1e-05	1e-05	0.035791
EUR	0.007159	0.961854	1e-05	1e-05	0.030967
EUR	0.00936	0.976882	1e-05	1e-05	0.013738
EUR	0.004164	0.973896	1e-05	1e-05	0.02192
EUR	0.010972	0.967002	1e-05	1e-05	0.022006
EUR	0.00707	0.972599	1e-05	1e-05	0.020311
EUR	0.008825	0.957461	1e-05	1e-05	0.033694
EUR	0.00598	0.967678	1e-05	1e-05	0.026322
EUR	0.006265	0.973912	1e-05	1e-05	0.019804
EUR	0.006464	0.969121	1e-05	1e-05	0.024395
EUR	0.00888	0.974446	1e-05	1e-05	0.016653
EUR	0.00865	0.974216	1e-05	1e-05	0.017114
EUR	0.007665	0.970029	1e-05	1e-05	0.022286
EUR	0.01095	0.96747	1e-05	1e-05	0.02156
EUR	0.008201	0.986429	1e-05	1e-05	0.00535
EUR	0.006999	0.973087	1e-05	1e-05	0.019894
EUR	0.005964	0.967529	1e-05	1e-05	0.026487
EUR	0.008033	0.963133	1e-05	1e-05	0.028814
EUR	0.006118	0.967556	1.6e-05	1e-05	0.0263
EUR	0.006193	0.965088	1e-05	1e-05	0.028699
EUR	0.007018	0.966652	1e-05	1e-05	0.026311
EUR	0.006552	0.969599	1e-05	1e-05	0.023829
EUR	0.010383	0.964652	1.5e-05	1e-05	0.02494
EUR	0.009282	0.963445	1e-05	1e-05	0.027253
EUR	0.011951	0.976402	1e-05	1e-05	0.011627
EUR	0.003952	0.963379	1e-05	1e-05	0.032649
EUR	0.0071	0.948184	0.000435	1e-05	0.044271
EUR	0.010176	0.956224	1e-05	1e-05	0.03358
EUR	0.009561	0.967553	1e-05	1e-05	0.022866
EUR	0.004263	0.968226	1e-05	1e-05	0.027491
EUR	0.008385	0.963672	1e-05	1e-05	0.027923
EUR	0.007907	0.960718	1e-05	1e-05	0.031356
EUR	0.009036	0.959425	1e-05	1e-05	0.03152
SAS	1e-05	0.206468	0.007386	1e-05	0.786126
SAS	1e-05	0.229018	1e-05	1e-05	0.770952
SAS	1e-05	0.109734	1e-05	1e-05	0.890236
SAS	1e-05	0.109055	1e-05	1e-05	0.890915
SAS	1e-05	0.32135	0.004702	0.001276	0.672662
SAS	1e-05	0.117892	1e-05	1e-05	0.882078
SAS	1e-05	0.207658	1e-05	1e-05	0.792312
SAS	1e-05	0.100281	1e-05	1e-05	0.899689
SAS	1e-05	0.230028	1e-05	1e-05	0.769942
SAS	1e-05	0.133422	1e-05	1e-05	0.866548
SAS	1e-05	0.371612	1e-05	0.004212	0.624155
SAS	1e-05	0.103605	1e-05	1e-05	0.896365
SAS	1e-05	0.095196	1e-05	1e-05	0.904774
SAS	1e-05	0.326633	1e-05	0.00339	0.669957
SAS	1e-05	0.110368	1e-05	1e-05	0.889602
SAS	1e-05	0.266101	0.001322	0.00017	0.732398
SAS	1e-05	0.203451	1e-05	1e-05	0.796519
SAS	1e-05	0.105651	1e-05	1e-05	0.894319
SAS	1e-05	0.092284	1e-05	1e-05	0.907686
SAS	1e-05	0.107641	1e-05	1e-05	0.892329
SAS	1e-05	0.37801	0.003194	0.003858	0.614928
SAS	1e-05	0.318307	1e-05	0.000849	0.680824
SAS	1e-05	0.194064	0.017335	1e-05	0.788581
SAS	1e-05	0.096343	1e-05	1e-05	0.903627
SAS	1e-05	0.12028	1e-05	1e-05	0.87969
SAS	1e-05	0.116949	1e-05	1e-05	0.883021
SAS	1e-05	0.10885	1e-05	1e-05	0.89112
SAS	1e-05	0.298723	1e-05	1e-05	0.701247
SAS	1e-05	0.267726	0.000684	0.001708	0.729872
SAS	1e-05	0.088271	1e-05	1e-05	0.911699
SAS	1e-05	0.260636	0.002468	1e-05	0.736876
SAS	1e-05	0.281763	0.001681	0.000725	0.715821
SAS	1e-05	0.163987	0.000358	0.000981	0.834663
SAS	1e-05	0.108534	1e-05	1e-05	0.891436
SAS	1e-05	0.128226	1e-05	1e-05	0.871744
SAS	1e-05	0.272328	0.005896	0.001731	0.720036
SAS	1e-05	0.26527	0.001483	9.4e-05	0.733143
SAS	1e-05	0.122123	1e-05	1e-05	0.877847
SAS	1e-05	0.221923	1e-05	0.001274	0.776783
SAS	1e-05	0.209	1e-05	1e-05	0.79097
SAS	1e-05	0.08614	1e-05	1e-05	0.91383
SAS	1e-05	0.070578	0.021104	1e-05	0.908298
SAS	1e-05	0.105291	1e-05	1e-05	0.894679
SAS	1e-05	0.171594	1e-05	1e-05	0.828376
SAS	1e-05	0.086222	1e-05	1e-05	0.913748
SAS	1e-05	0.182681	1e-05	1e-05	0.817289
SAS	1e-05	0.343814	1e-05	0.006874	0.649292
SAS	1e-05	0.155874	1e-05	1e-05	0.844096
SAS	1e-05	0.095742	0.015299	1e-05	0.888939
SAS	1e-05	0.103691	0.013263	1e-05	0.883027
SAS	1e-05	0.324391	1e-05	0.003597	0.671992
SAS	1e-05	0.117943	1e-05	1e-05	0.882027
SAS	1e-05	0.110868	1e-05	1e-05	0.889102
SAS	1e-05	0.103918	1e-05	1e-05	0.896052
SAS	1e-05	0.125263	1e-05	1e-05	0.874707
SAS	1e-05	0.110731	1e-05	1e-05	0.889239
SAS	1e-05	0.08544	1e-05	1e-05	0.91453
SAS	1e-05	0.113542	1e-05	1e-05	0.886428
SAS	1e-05	0.181238	0.008758	1e-05	0.809984
SAS	1e-05	0.088347	1e-05	1e-05	0.911623
SAS	1e-05	0.096455	1e-05	1e-05	0.903515
SAS	1e-05	0.121751	1e-05	1e-05	0.878219
SAS	1e-05	0.163691	1e-05	1e-05	0.836279
SAS	1e-05	0.116668	1e-05	1e-05	0.883302
SAS	1e-05	0.138763	1e-05	1e-05	0.861207
SAS	1e-05	0.105914	1e-05	1e-05	0.894056
SAS	1e-05	0.121018	1e-05	1e-05	0.878952
SAS	1e-05	0.105543	1e-05	1e-05	0.894427
SAS	1e-05	0.105234	1e-05	1e-05	0.894736
SAS	1e-05	0.107061	1e-05	1e-05	0.892909
SAS	1e-05	0.149754	1e-05	1e-05	0.850216
SAS	1e-05	0.10427	1e-05	1e-05	0.8957
