PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	tag	run_clean
-0.0106	-0.0013	-0.0262	-4e-4	0.0227	0.002	-0.0011	-0.0016	0.0013	0.001	ORI	500_rand_intrain
-0.0101	0.0037	-0.0319	-0.0035	0.0191	-9e-4	0.0028	-6e-4	-0.0017	0.0032	ORI	500_rand_intrain
-0.0099	-0.004	-0.0227	6e-4	0.0252	0	-0.0037	3e-4	8e-4	9e-4	ORI	500_rand_intrain
-0.0106	-0.0061	-0.0212	0.0022	0.0286	0.0016	-0.0037	-0.001	6e-4	0.0011	ORI	500_rand_intrain
-0.0106	0.0023	-0.0295	-0.0031	0.0221	-0.0015	0.0015	-0.0026	0.001	-8e-4	ORI	500_rand_intrain
-0.0111	-0.0027	-0.0245	0.0016	0.0217	-0.001	-0.0049	0	0.001	-0.0022	ORI	500_rand_intrain
-0.0129	0.0025	-0.0313	-0.0034	0.0201	9e-4	0.002	-7e-4	-6e-4	-0.0019	ORI	500_rand_intrain
-0.0123	0.0035	-0.0325	-0.0046	0.0228	5e-4	0.0039	0.0017	-8e-4	-1e-4	ORI	500_rand_intrain
-0.0118	0.0026	-0.0318	-0.004	0.0205	-9e-4	0.0014	-2e-4	-0.0022	0.001	ORI	500_rand_intrain
-0.0117	0.0038	-0.0328	-0.0033	0.018	-0.003	0.0026	-7e-4	2e-4	-2e-4	ORI	500_rand_intrain
-0.0117	0.0012	-0.0295	-0.0038	0.0234	-5e-4	8e-4	9e-4	2e-4	-0.0051	ORI	500_rand_intrain
-0.013	0.0058	-0.036	-0.007	0.017	1e-4	0.0076	-0.0016	-8e-4	-0.0016	ORI	500_rand_intrain
-0.0102	-0.0071	-0.0188	0.0034	0.0286	3e-4	-0.0048	1e-4	0.0017	0.0032	ORI	500_rand_intrain
-0.0126	0.0042	-0.0331	-0.0045	0.0176	-5e-4	9e-4	-6e-4	9e-4	2e-4	ORI	500_rand_intrain
-0.0118	0.0046	-0.0336	-0.0036	0.0221	8e-4	7e-4	0.001	-0.0011	0.0015	ORI	500_rand_intrain
-0.0058	-0.0029	-0.0209	7e-4	0.0239	0.0012	-0.0052	-4e-4	0.002	-3e-4	ORI	500_rand_intrain
-0.0114	-6e-4	-0.0282	-0.0017	0.0302	-0.0018	-9e-4	0.0016	0.0013	-0.0021	ORI	500_rand_intrain
-0.0084	-0.0129	-0.0111	0.0085	0.0402	-0.0014	-0.0217	-7e-4	-2e-4	-0.0024	ORI	500_rand_intrain
-0.0123	0.0048	-0.0339	-0.0057	0.02	-0.0011	0.0019	3e-4	0.0018	-9e-4	ORI	500_rand_intrain
-0.0103	0.0051	-0.0335	-0.0047	0.0169	-4e-4	-5e-4	1e-4	0.0016	6e-4	ORI	500_rand_intrain
-0.0112	0.0035	-0.0319	-0.0037	0.025	-5e-4	0.0033	-0.0011	0.0018	0.0017	ORI	500_rand_intrain
-0.0101	0.0022	-0.0301	-0.0027	0.0228	0.0017	0.0018	0.0015	1e-4	0.0032	ORI	500_rand_intrain
-0.0096	0.0028	-0.0303	-0.0046	0.0249	0.0017	-0.0026	-0.0015	-2e-4	0.007	ORI	500_rand_intrain
-0.0115	5e-4	-0.0286	-0.0018	0.0229	-0.0034	-0.0022	-8e-4	0.0016	0.0019	ORI	500_rand_intrain
-0.0102	0.0024	-0.0308	-0.0029	0.0207	-1e-4	3e-4	-3e-4	-0.0024	0.0036	ORI	500_rand_intrain
-0.0094	-0.0062	-0.0197	0.0039	0.0339	-0.0016	-0.0062	0.0015	0	5e-4	ORI	500_rand_intrain
-0.01	0.0022	-0.0298	-0.0033	0.0189	-5e-4	6e-4	-3e-4	-1e-4	0	ORI	500_rand_intrain
-0.01	-0.0038	-0.0227	0.0016	0.0302	0.0022	-0.0026	-1e-4	-0.002	-0.0046	ORI	500_rand_intrain
-0.0127	-3e-4	-0.0282	-7e-4	0.0244	-0.0021	-0.003	-0.0017	0.0021	-0.0032	ORI	500_rand_intrain
-0.0109	0.002	-0.0306	-0.003	0.0222	-0.0012	0.0022	0	5e-4	-0.0034	ORI	500_rand_intrain
-0.0083	-0.0167	-0.0074	0.0113	0.0364	8e-4	-0.0163	-1e-4	9e-4	0.0034	ORI	500_rand_intrain
-0.0161	0.0149	-0.0492	-0.0137	0.006	-0.0034	0.0112	-0.0019	-0.001	-0.003	ORI	500_rand_intrain
-0.0117	0.0054	-0.0347	-0.0053	0.0242	0.0014	8e-4	-7e-4	-0.0015	0.005	ORI	500_rand_intrain
-0.009	-0.0114	-0.0141	0.0083	0.0286	0.0037	-0.0099	5e-4	0.0016	9e-4	ORI	500_rand_intrain
-0.0083	-0.01	-0.0145	0.0066	0.0296	6e-4	-0.0135	0.0014	-0.0015	-0.002	ORI	500_rand_intrain
-0.0139	0.0078	-0.0378	-0.0071	0.0164	-0.0016	0.0062	0.001	9e-4	-0.0017	ORI	500_rand_intrain
-0.0121	0.0043	-0.0339	-0.0056	0.019	-0.0014	0.0027	-7e-4	8e-4	0.0054	ORI	500_rand_intrain
-0.01	-0.0086	-0.0185	0.0039	0.0334	0	-0.0073	0.001	0.0011	0.0021	ORI	500_rand_intrain
-0.0112	8e-4	-0.0289	-0.0025	0.0227	-0.0022	-0.002	-1e-4	0.001	0.0011	ORI	500_rand_intrain
-0.0118	0.0051	-0.0344	-0.0057	0.0206	-9e-4	0.0039	0.0016	1e-4	0.0012	ORI	500_rand_intrain
-0.0121	0.0057	-0.0354	-0.0059	0.0195	4e-4	0.0012	2e-4	5e-4	-0.0013	ORI	500_rand_intrain
-0.0126	0.0026	-0.0329	-0.0049	0.023	0.0011	0.0012	3e-4	8e-4	-0.0013	ORI	500_rand_intrain
-0.0109	-0.0037	-0.0235	0.0016	0.0263	-7e-4	-0.0042	-6e-4	0	-0.0022	ORI	500_rand_intrain
-0.0109	-0.0024	-0.0255	0	0.0215	0.001	-0.0036	3e-4	4e-4	0.0029	ORI	500_rand_intrain
-0.0102	0.0011	-0.0287	-0.0015	0.0216	-5e-4	-8e-4	-0.0013	-0.002	-0.0028	ORI	500_rand_intrain
-0.0112	0.0027	-0.0318	-0.0029	0.0201	-6e-4	0.0041	7e-4	-0.0023	0.0034	ORI	500_rand_intrain
-0.0099	-0.0029	-0.0235	0.0011	0.0237	0.001	-0.0031	6e-4	0.0016	0.0012	ORI	500_rand_intrain
-0.0099	-5e-4	-0.0263	-0.0012	0.0278	-4e-4	-0.004	-0.0019	0.0033	0.0018	ORI	500_rand_intrain
-0.0112	-3e-4	-0.0281	-0.0014	0.0273	0.002	-0.0043	-0.0014	-2e-4	-0.0022	ORI	500_rand_intrain
-0.011	0.0033	-0.0321	-0.0037	0.0197	-0.0013	0	-0.0013	5e-4	-0.0011	ORI	500_rand_intrain
-0.0112	0.0031	-0.0317	-0.0044	0.0205	-3e-4	0.0016	-3e-4	6e-4	7e-4	ORI	500_rand_intrain
-0.0112	0.0019	-0.0308	-0.0021	0.0197	-0.0025	0.001	-9e-4	0.0024	0.002	ORI	500_rand_intrain
-0.0133	0.008	-0.0384	-0.0073	0.0151	-0.0015	0.0063	-2e-4	-2e-4	-0.0023	ORI	500_rand_intrain
-0.0107	0.0016	-0.0302	-0.0031	0.0235	-0.0017	-0.0042	-0.001	-8e-4	-8e-4	ORI	500_rand_intrain
-0.0112	4e-4	-0.0283	-0.0023	0.022	0	-0.0018	-8e-4	4e-4	0.0027	ORI	500_rand_intrain
-0.0085	-0.0074	-0.0172	0.0036	0.0284	4e-4	-0.0031	0.0019	0.001	-7e-4	ORI	500_rand_intrain
-0.01	-0.0027	-0.024	6e-4	0.0232	-0.0025	-0.0044	-0.0011	0	-0.0022	ORI	500_rand_intrain
-0.0081	-0.0163	-0.0057	0.011	0.0429	0.0061	-0.0202	1e-4	0.0033	0.0029	ORI	500_rand_intrain
-0.0111	0.0011	-0.0293	-0.0021	0.0249	-9e-4	-0.0023	-0.0017	0.0019	-0.0016	ORI	500_rand_intrain
-0.0163	0.012	-0.0452	-0.0102	0.0089	0	0.0094	-3e-4	0.0024	-5e-4	ORI	500_rand_intrain
-0.0158	0.0132	-0.0477	-0.0132	0.0105	-0.0027	0.0125	-9e-4	-6e-4	-5e-4	ORI	500_rand_intrain
-0.0106	0.0012	-0.0301	-0.0023	0.0179	0.0013	-0.0019	5e-4	0.0015	-0.0012	ORI	500_rand_intrain
-0.0112	-0.0017	-0.0264	-0.0013	0.0227	0.0031	-0.002	7e-4	0	-0.0013	ORI	500_rand_intrain
-0.0114	0.0027	-0.0311	-0.004	0.0204	6e-4	0.0023	4e-4	-0.0016	-0.0026	ORI	500_rand_intrain
-0.0121	-9e-4	-0.0266	-6e-4	0.0229	7e-4	-0.0022	9e-4	0.0011	0.001	ORI	500_rand_intrain
-0.0113	0.007	-0.0359	-0.008	0.0202	8e-4	0.006	-2e-4	-0.0021	0.0092	ORI	500_rand_intrain
-0.0128	0.0057	-0.0351	-0.0066	0.0166	-0.0013	0.0018	-6e-4	0.001	5e-4	ORI	500_rand_intrain
-0.0117	5e-4	-0.0283	-0.0029	0.0234	-0.0016	7e-4	-0.0016	-3e-4	0.0011	ORI	500_rand_intrain
-0.0101	-0.0044	-0.0227	0.0012	0.0268	8e-4	-9e-4	2e-4	0.0018	-9e-4	ORI	500_rand_intrain
-0.0074	-0.0187	-0.0038	0.0129	0.0402	-6e-4	-0.0177	7e-4	0.0017	-3e-4	ORI	500_rand_intrain
-0.0106	0.0033	-0.0324	-0.0036	0.0184	2e-4	0.0042	-2e-4	-7e-4	-0.0046	ORI	500_rand_intrain
-0.0119	0.0044	-0.0323	-0.0048	0.0164	-0.0029	2e-4	-1e-4	1e-4	-0.0022	ORI	500_rand_intrain
-0.0118	0.0034	-0.0337	-0.0056	0.0238	-0.001	0.0025	-7e-4	-0.0012	0.0049	ORI	500_rand_intrain
-0.0081	-1e-4	-0.0248	-7e-4	0.0145	-1e-4	-0.0025	-7e-4	-2e-4	0.0021	ORI	500_rand_intrain
-0.0119	-0.001	-0.0273	-0.0014	0.0211	-0.0022	-0.0022	5e-4	-3e-4	0.0015	ORI	500_rand_intrain
-0.0175	0.0172	-0.0533	-0.0153	0.0041	-1e-4	0.0145	-4e-4	1e-4	0.0024	ORI	500_rand_intrain
-0.0106	-0.0036	-0.0234	0.0016	0.0249	2e-4	-0.0053	-2e-4	-5e-4	0.0035	ORI	500_rand_intrain
-0.012	0.0049	-0.0341	-0.0053	0.0213	-7e-4	0.004	7e-4	1e-4	0.0012	ORI	500_rand_intrain
-0.0097	-6e-4	-0.0257	-1e-4	0.0221	-0.0011	5e-4	0.0013	3e-4	0.002	ORI	500_rand_intrain
-0.0151	0.012	-0.0437	-0.0101	0.0084	6e-4	0.0103	-0.0022	0.0032	-0.0015	ORI	500_rand_intrain
-0.009	-0.011	-0.0135	0.0072	0.0347	0.0024	-0.0137	-2e-4	0.0038	-0.008	ORI	500_rand_intrain
-0.0108	0.0026	-0.0306	-0.0042	0.0236	0.001	0.0014	-3e-4	-0.0031	0.001	ORI	500_rand_intrain
-0.012	0.0012	-0.0304	-0.0025	0.0258	7e-4	-2e-4	-0.0016	1e-4	-0.0012	ORI	500_rand_intrain
-0.0115	-0.0019	-0.0251	6e-4	0.0257	0.0022	-0.0048	2e-4	0.0014	-0.0022	ORI	500_rand_intrain
-0.0077	-0.0167	-0.0061	0.011	0.036	0.0017	-0.0181	-4e-4	0.0017	-0.0014	ORI	500_rand_intrain
-0.0115	0.0059	-0.0347	-0.0068	0.017	-1e-4	0.0049	-6e-4	0.0011	-0.0022	ORI	500_rand_intrain
-0.0096	-0.001	-0.025	-0.0013	0.0288	0.003	-0.0011	3e-4	0.0013	0.002	ORI	500_rand_intrain
-0.0103	0.0043	-0.0326	-0.0039	0.0194	0.0014	0.005	9e-4	-0.0041	0.0013	ORI	500_rand_intrain
-0.0076	-0.011	-0.0126	0.0064	0.0297	0.0021	-0.0088	-1e-4	6e-4	-0.0024	ORI	500_rand_intrain
-0.0171	0.0177	-0.052	-0.0157	0.0043	0.0015	0.0181	-0.0025	0.0018	-0.002	ORI	500_rand_intrain
-0.011	0.0036	-0.0319	-0.0048	0.0183	7e-4	0.0013	-0.0014	0.0011	0.0013	ORI	500_rand_intrain
-0.0158	0.0141	-0.0473	-0.0119	0.0092	8e-4	0.0089	-0.002	9e-4	-3e-4	ORI	500_rand_intrain
-0.0144	0.0117	-0.0424	-0.0107	0.0027	4e-4	0.0065	5e-4	3e-4	-0.0011	ORI	500_rand_intrain
-0.0118	0.0025	-0.0305	-0.004	0.0212	-0.0025	-7e-4	-2e-4	2e-4	0.0028	ORI	500_rand_intrain
-0.0093	-0.0085	-0.0174	0.0058	0.0328	8e-4	-0.013	-0.0016	0.0026	0.0041	ORI	500_rand_intrain
-0.0147	0.0148	-0.047	-0.0134	0.0059	-0.0025	0.0124	4e-4	-0.0016	0.002	ORI	500_rand_intrain
-0.0119	0.0026	-0.0311	-0.0033	0.0185	4e-4	0.0021	-0.001	-1e-4	1e-4	ORI	500_rand_intrain
-0.0111	0.0034	-0.0322	-0.004	0.0196	-2e-4	7e-4	0.0018	-3e-4	-0.002	ORI	500_rand_intrain
-0.0107	9e-4	-0.028	-0.0021	0.022	-0.0013	-0.0012	0	-5e-4	-4e-4	ORI	500_rand_intrain
-0.0136	0.0094	-0.0402	-0.0093	0.0194	-0.001	0.007	1e-4	-0.0016	9e-4	ORI	500_rand_intrain
-0.0124	0.0053	-0.0351	-0.0064	0.0189	-0.001	0.0026	3e-4	7e-4	-6e-4	ORI	500_rand_intrain
-0.0112	0.003	-0.0314	-0.0039	0.0247	0.0011	0.0013	-9e-4	0.004	0.0043	ORI	500_rand_intrain
-0.0086	-0.0072	-0.0176	0.0036	0.0339	-2e-4	-0.0134	0.0016	0.0016	1e-4	ORI	500_rand_intrain
-0.011	-0.0012	-0.0265	-0.0019	0.0257	-0.0024	-6e-4	-5e-4	2e-4	0.0036	ORI	500_rand_intrain
-0.0109	0.0012	-0.0294	-0.003	0.0217	-6e-4	0.0028	-5e-4	6e-4	-5e-4	ORI	500_rand_intrain
-0.0124	0.0068	-0.0367	-0.007	0.0144	-6e-4	0.0044	-0.0025	-3e-4	-0.001	ORI	500_rand_intrain
-0.0115	0.0047	-0.0338	-0.0057	0.0178	-8e-4	0.0036	-1e-4	-0.0018	-6e-4	ORI	500_rand_intrain
-0.0129	0.0066	-0.0371	-0.0063	0.0178	-0.0037	0.0077	-0.0018	-0.002	-0.0026	ORI	500_rand_intrain
-0.0119	0.0033	-0.0323	-0.0046	0.0212	-1e-4	0	0	0.0019	0.0011	ORI	500_rand_intrain
-0.0075	-0.0178	-0.0048	0.0125	0.0319	0.0018	-0.0159	0	0.0018	-0.001	ORI	500_rand_intrain
-0.0127	0.0066	-0.0363	-0.0057	0.0161	-0.0034	0.0043	-5e-4	5e-4	0.0036	ORI	500_rand_intrain
-0.0104	-0.0013	-0.0264	-0.0018	0.0218	-0.0013	-0.003	-6e-4	0.0013	0.0021	ORI	500_rand_intrain
-0.0104	-0.0022	-0.0243	4e-4	0.0301	4e-4	-0.0035	0.0017	0.0024	0.003	ORI	500_rand_intrain
-0.01	-0.0074	-0.019	0.0052	0.0332	-0.0013	-0.008	6e-4	0.0039	-0.0038	ORI	500_rand_intrain
-0.0125	0.0042	-0.0335	-0.005	0.0205	-0.001	-3e-4	4e-4	0.0017	5e-4	ORI	500_rand_intrain
-0.0099	0.0034	-0.0308	-0.0035	0.0168	-3e-4	-0.0011	-0.0014	-3e-4	5e-4	ORI	500_rand_intrain
-0.012	0.0052	-0.0354	-0.005	0.0223	-0.0021	0.0039	-0.001	-0.0016	0.003	ORI	500_rand_intrain
-0.0109	-0.0011	-0.0262	-9e-4	0.0229	-1e-4	-0.0012	4e-4	6e-4	-0.0024	ORI	500_rand_intrain
-0.0177	0.0182	-0.0529	-0.0152	5e-4	-5e-4	0.013	-0.0015	-4e-4	0.0023	ORI	500_rand_intrain
-0.0098	-0.0111	-0.0139	0.0074	0.0308	0.0013	-0.0107	-0.0011	0.0025	-5e-4	ORI	500_rand_intrain
-0.0111	7e-4	-0.0287	-0.0021	0.0227	-0.0022	1e-4	-0.0017	0.0029	0.0033	ORI	500_rand_intrain
-0.011	0.0052	-0.0336	-0.0053	0.0212	-0.002	0.0032	-1e-4	-0.0012	-7e-4	ORI	500_rand_intrain
-0.0077	-0.0055	-0.0191	0.0032	0.0256	0.0014	-0.0052	-0.0011	6e-4	8e-4	ORI	500_rand_intrain
-0.0097	-0.0091	-0.0158	0.0047	0.03	0.0024	-0.0114	-5e-4	0.0028	5e-4	ORI	500_rand_intrain
-0.0111	7e-4	-0.0281	-0.0013	0.0189	4e-4	3e-4	8e-4	-0.0014	-0.0019	ORI	500_rand_intrain
-0.0112	0.0035	-0.0335	-0.0053	0.0214	-0.003	0.0046	4e-4	-0.0014	-0.0028	ORI	500_rand_intrain
-0.0096	-0.0047	-0.0223	0.0011	0.0295	0.0017	-0.0091	-0.0021	0.0023	0.0052	ORI	500_rand_intrain
-0.0177	0.018	-0.0529	-0.0153	0.0017	-0.0014	0.0144	0	-0.0014	-0.0019	ORI	500_rand_intrain
-0.0096	0	-0.0265	1e-4	0.0277	-0.002	0.0041	0.0016	-6e-4	9e-4	ORI	500_rand_intrain
-0.0107	4e-4	-0.0287	-0.0019	0.0215	-7e-4	0.002	0.0013	0.0014	0.0013	ORI	500_rand_intrain
-0.0125	0.0062	-0.0355	-0.0058	0.0173	-7e-4	0.0045	-0.001	-7e-4	-0.0015	ORI	500_rand_intrain
-0.012	0.006	-0.0361	-0.0057	0.0177	8e-4	0.0051	0.001	-1e-4	-0.0011	ORI	500_rand_intrain
-0.0093	8e-4	-0.0281	-0.0019	0.0223	4e-4	-0.0011	-0.0017	-7e-4	0.0057	ORI	500_rand_intrain
-0.011	8e-4	-0.0292	-0.0025	0.0208	-0.0011	0.0015	-0.0011	-5e-4	0.0036	ORI	500_rand_intrain
-0.0088	-0.0111	-0.0127	0.0059	0.0305	0.0013	-0.0093	-4e-4	-9e-4	-0.0012	ORI	500_rand_intrain
-0.0173	0.0176	-0.0522	-0.016	7e-4	-3e-4	0.0138	-9e-4	2e-4	0.0034	ORI	500_rand_intrain
-0.0119	0.005	-0.0352	-0.006	0.0211	0.0011	0.0032	-0.0016	0	-0.003	ORI	500_rand_intrain
-0.0113	0.0017	-0.0299	-0.0031	0.02	2e-4	5e-4	4e-4	7e-4	0.0018	ORI	500_rand_intrain
-0.0116	8e-4	-0.0303	-0.0023	0.0189	0.0018	0.0013	0.0012	-5e-4	0.0018	ORI	500_rand_intrain
-0.0118	0.0021	-0.0304	-0.0028	0.0193	-0.0011	0.0031	-2e-4	7e-4	0.0023	ORI	500_rand_intrain
-0.0109	-2e-4	-0.0276	-0.0012	0.0213	6e-4	-0.0021	-0.001	7e-4	3e-4	ORI	500_rand_intrain
-0.0115	0.0034	-0.0321	-0.0041	0.0192	-0.0019	6e-4	0	5e-4	0.0029	ORI	500_rand_intrain
-0.0101	-0.003	-0.0237	-8e-4	0.0238	-0.0019	8e-4	0.0014	-5e-4	-0.0036	ORI	500_rand_intrain
-0.0085	0.0067	-0.0346	-0.0065	0.0061	1e-4	0.0027	0.0014	0	8e-4	ORI	500_rand_intrain
-0.0127	0.0068	-0.036	-0.006	0.0194	9e-4	0.0073	-7e-4	-4e-4	-7e-4	ORI	500_rand_intrain
-0.0104	-0.0032	-0.023	6e-4	0.0246	6e-4	-0.0019	-4e-4	0.0014	-0.0042	ORI	500_rand_intrain
-0.013	0.0059	-0.0366	-0.0055	0.0197	0.0012	0.0062	0	7e-4	0.0026	ORI	500_rand_intrain
-0.0151	0.0106	-0.0436	-0.0102	0.0154	-0.0021	0.0072	-0.0024	-0.0012	-0.001	ORI	500_rand_intrain
-0.012	0.005	-0.0349	-0.0056	0.0176	-1e-4	0.0022	1e-4	-4e-4	-0.0017	ORI	500_rand_intrain
-0.0119	0.0031	-0.031	-0.0033	0.021	3e-4	0.0019	1e-4	-0.0012	7e-4	ORI	500_rand_intrain
-0.0107	0	-0.0292	-0.0015	0.0231	-8e-4	-7e-4	0.0014	7e-4	4e-4	ORI	500_rand_intrain
-0.0118	0.0023	-0.0311	-0.0037	0.0227	-0.0011	0.0021	-5e-4	4e-4	-0.0012	ORI	500_rand_intrain
-0.0122	0.004	-0.0342	-0.006	0.022	-0.0034	0.0018	-3e-4	-5e-4	0.0014	ORI	500_rand_intrain
-0.0117	0.0014	-0.0298	-0.0016	0.0213	0.0012	6e-4	0	-3e-4	-0.0014	ORI	500_rand_intrain
-0.0121	0.003	-0.0327	-0.0049	0.0201	-0.0015	0.0037	-0.001	5e-4	-2e-4	ORI	500_rand_intrain
-0.0112	-8e-4	-0.0267	5e-4	0.0216	0.0025	-0.0029	-3e-4	-5e-4	3e-4	ORI	500_rand_intrain
-0.0113	0.001	-0.0296	-0.0017	0.0211	-3e-4	-0.0021	2e-4	-8e-4	0.0022	ORI	500_rand_intrain
-0.0109	-0.0059	-0.0206	0.0027	0.0262	-6e-4	-0.0055	4e-4	-7e-4	-7e-4	ORI	500_rand_intrain
-0.0112	0.0034	-0.0327	-0.0044	0.0169	-0.0019	0.0011	-2e-4	-0.0028	0.0012	ORI	500_rand_intrain
-0.0118	0.0012	-0.0293	-0.0037	0.0179	4e-4	0.0013	0.0014	-7e-4	-9e-4	ORI	500_rand_intrain
-0.0103	-0.0024	-0.0249	3e-4	0.0248	-2e-4	-0.0018	7e-4	-4e-4	5e-4	ORI	500_rand_intrain
-0.0099	-0.0026	-0.0243	-4e-4	0.0289	-0.0029	-0.0038	3e-4	-0.0027	0	ORI	500_rand_intrain
-0.0122	0.0036	-0.033	-0.0047	0.0213	0.0015	0.0046	0.001	3e-4	-3e-4	ORI	500_rand_intrain
-0.0105	-0.0094	-0.0163	0.0053	0.031	0.0018	-0.0104	0.0013	9e-4	3e-4	ORI	500_rand_intrain
-0.0112	0.0011	-0.0298	-0.0021	0.0252	0.0031	0.0032	-4e-4	0.003	1e-4	ORI	500_rand_intrain
-0.0111	0.006	-0.0339	-0.0065	0.0221	0.0012	0.0048	0.0016	0	-0.0052	ORI	500_rand_intrain
-0.0105	0.0046	-0.0331	-0.0043	0.0177	0.001	8e-4	-3e-4	-1e-4	-0.0015	ORI	500_rand_intrain
-0.0104	-0.0058	-0.0209	0.0023	0.0274	6e-4	-0.0075	-7e-4	0.0012	-0.0019	ORI	500_rand_intrain
-0.011	5e-4	-0.0283	-0.0016	0.0237	-0.0016	2e-4	6e-4	-0.0011	-0.0019	ORI	500_rand_intrain
-0.0156	0.0112	-0.0437	-0.01	0.0106	-0.0014	0.0094	-5e-4	-4e-4	3e-4	ORI	500_rand_intrain
-0.0115	0.0034	-0.0329	-0.0058	0.0223	-0.002	0.0039	-0.0022	5e-4	-5e-4	ORI	500_rand_intrain
-0.0073	0.0054	-0.0331	-0.0055	0.0102	7e-4	0.0034	-0.0025	9e-4	0.0083	ORI	500_rand_intrain
-0.0092	-0.0121	-0.0127	0.0079	0.0404	5e-4	-0.0165	0.0017	0.0027	0.0025	ORI	500_rand_intrain
-0.0117	0.0057	-0.0354	-0.0068	0.0246	-0.0012	0.0066	0.001	2e-4	-0.0045	ORI	500_rand_intrain
-0.0117	0.0028	-0.0326	-0.0034	0.0214	-0.0056	0.0018	-0.0011	2e-4	-8e-4	ORI	500_rand_intrain
-0.0125	0.0025	-0.03	-0.0034	0.0207	4e-4	0.0023	-4e-4	-0.001	0.0014	ORI	500_rand_intrain
-0.0111	0.001	-0.0286	-0.0023	0.0219	0.002	0.002	0.0026	0.001	0.0018	ORI	500_rand_intrain
-0.0096	-0.0034	-0.0233	0.0011	0.0275	0	-0.0065	0.0014	6e-4	-0.0022	ORI	500_rand_intrain
-0.0105	0.0038	-0.0309	-0.0046	0.0206	-0.0014	8e-4	4e-4	-1e-4	-0.0013	ORI	500_rand_intrain
-0.009	-0.0085	-0.0168	0.0051	0.0306	-2e-4	-0.0076	9e-4	0.0013	-0.002	ORI	500_rand_intrain
-0.0102	0.0016	-0.0297	-0.0031	0.0265	-0.0035	-0.002	0.001	-9e-4	-9e-4	ORI	500_rand_intrain
-0.0088	-0.0113	-0.013	0.0066	0.0336	1e-4	-0.0114	5e-4	0	-2e-4	ORI	500_rand_intrain
-0.011	-1e-4	-0.0277	-0.002	0.0235	-0.0011	-1e-4	-5e-4	6e-4	-6e-4	ORI	500_rand_intrain
-0.0094	-0.0025	-0.0248	2e-4	0.0278	-1e-4	-0.0066	-0.0016	0.0011	0.0018	ORI	500_rand_intrain
-0.0105	0	-0.0277	-0.0015	0.0255	-3e-4	-0.0033	9e-4	-0.0016	-0.0031	ORI	500_rand_intrain
-0.0115	0.0037	-0.0321	-0.0036	0.0196	-2e-4	0.0027	0.001	-0.0012	0.0035	ORI	500_rand_intrain
-0.0092	1e-4	-0.0261	-4e-4	0.0237	-0.0012	-0.0025	-0.0014	3e-4	-0.0024	ORI	500_rand_intrain
-0.0076	-0.0217	4e-4	0.0151	0.0434	0.0012	-0.0204	2e-4	0.0013	-0.0017	ORI	500_rand_intrain
-0.0103	-0.0015	-0.0262	-5e-4	0.0256	4e-4	-0.0067	0.0019	0.0011	6e-4	ORI	500_rand_intrain
-0.0112	-0.0011	-0.0268	-0.0016	0.0215	-0.002	-6e-4	-0.0027	2e-4	-0.0015	ORI	500_rand_intrain
-0.0075	-0.0165	-0.0066	0.0105	0.0342	0.003	-0.0151	0.001	8e-4	-0.001	ORI	500_rand_intrain
-0.0105	0.0022	-0.0304	-0.0029	0.0245	-9e-4	1e-4	0.0024	0.002	-9e-4	ORI	500_rand_intrain
-0.0113	-0.0013	-0.027	-0.0021	0.0271	0.0024	6e-4	7e-4	-0.002	0.0052	ORI	500_rand_intrain
-0.0114	-0.0015	-0.0268	2e-4	0.0281	9e-4	-0.0024	0.0025	0.0034	0.0127	ORI	500_rand_intrain
-0.0098	-7e-4	-0.0261	-8e-4	0.0236	-0.0013	-4e-4	2e-4	-3e-4	0.0034	ORI	500_rand_intrain
-0.0105	0.0023	-0.0304	-0.0036	0.0233	-0.0019	9e-4	-1e-4	8e-4	-5e-4	ORI	500_rand_intrain
-0.0117	0.0033	-0.0333	-0.0042	0.0236	-9e-4	0.0038	-5e-4	-3e-4	-0.004	ORI	500_rand_intrain
-0.0087	-0.0149	-0.0097	0.0112	0.0427	0.001	-0.0138	0.0016	0	-0.0012	ORI	500_rand_intrain
-0.0114	3e-4	-0.0278	-0.0025	0.0261	9e-4	-0.0033	6e-4	5e-4	-0.0051	ORI	500_rand_intrain
-0.0107	0.0013	-0.0292	-0.0028	0.0266	-0.0029	0.0015	0.0013	-0.0013	-0.002	ORI	500_rand_intrain
-0.0134	0.0077	-0.0365	-0.0074	0.0158	-0.0032	0.0047	0.0025	0.0012	-4e-4	ORI	500_rand_intrain
-0.0117	0.002	-0.0307	-0.0035	0.0209	-0.0021	3e-4	-7e-4	-0.002	0.001	ORI	500_rand_intrain
-0.011	9e-4	-0.0294	-0.0016	0.0195	0	-0.0015	0	2e-4	0.0012	ORI	500_rand_intrain
-0.0107	7e-4	-0.0286	-0.0024	0.0212	2e-4	-0.0039	0	-0.0017	1e-4	ORI	500_rand_intrain
-0.0082	-0.0173	-0.006	0.0115	0.037	0.0021	-0.0131	-6e-4	7e-4	0.0028	ORI	500_rand_intrain
-0.0081	-0.0194	-0.0045	0.0131	0.0431	0.0035	-0.023	0.0013	0.0029	0.0035	ORI	500_rand_intrain
-0.0097	-0.001	-0.0264	-0.0012	0.0246	0.0017	-0.0046	-0.001	0.0014	0.007	ORI	500_rand_intrain
-0.0119	0.0031	-0.032	-0.0045	0.0227	7e-4	9e-4	0.0011	0.002	0.007	ORI	500_rand_intrain
